ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,EBA_P3_Map?,SASB_Map?,Description,TCFD_Map?,Guidance,Title,Full_Partial_Match,Delta,Potential_Proxy,Depends_on_Industry,Calculation_Required
4dcc0367-eac1-4e03-9bce-34b87efc004c,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,31,,,,,,,,Quantitative,,,,,Collateral obtained by taking possession as defined in paragraph 341 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Collateral obtained by taking possession: residential and commercial immovable properties,,,,,
4bed13c8-ef2c-414b-8282-7b18469e2adf,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,32,,"a415403c-b8d2-4ba8-8593-07c0754c73cb,48f6e1f3-4765-4e09-aad2-d20cfd7d11a6",,,,,,Quantitative,,,,,This row shall be equal to row 1 of this template.,Total GAR assets,,,,,
c917eeb7-c10a-42a9-8fd6-7acfb452eb94,Transition,,,4bed13c8-ef2c-414b-8282-7b18469e2adf,a415403c-b8d2-4ba8-8593-07c0754c73cb,,,,,,,,,,,,,Part,"Templates 1-4 relate to transition risk, but specific measure of overall vulnerability to transition risk is not required. [Can we say that any exposures to higher risk industries are vulnerable to transition risk? Or potentially use GAR denominator only assets?]",Yes,No,No
c66626f1-9a78-4240-b61f-b60c8ae2b4b4,Transition,,,4bed13c8-ef2c-414b-8282-7b18469e2adf,48f6e1f3-4765-4e09-aad2-d20cfd7d11a6,,,,,,,,,,,,,Part,Opportunities are not specifically referred to in EBA. [Could potentially use GAR numerator assets?],Yes,No,No
ca5f4a64-6ace-446c-96d8-f93e1e51c718,Group,7c80ea44-af05-42d5-9dff-7148ffbacd38,Assets excluded from the numerator for GAR calculation (covered in the denominator),,,,,,,,Quantitative,,,,,,,,,,,
d6299cbe-6fbd-4786-805c-af691ad0c613,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,33,,,,,,,,Quantitative,,,,,"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are located in the EU and not subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’).",EU Non-financial corporations (not subject to NFRD disclosure obligations),,,,,
83ed2c05-3ff5-478e-b62b-c1bf300899ef,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,34,,,,,,,,Quantitative,,,,,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,,,,,
63327c8e-5e7c-4462-91d6-971def1b1c30,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,35,,,,,,,,Quantitative,,,,,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,,,,,
de8bd709-fcc3-4fa2-86dc-979263035948,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,36,,,,,,,,Quantitative,,,,,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,,,,,
3e9ac62e-2b88-4627-a315-67ef6c03f3e9,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,37,,,,,,,,Quantitative,,,,,"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are located outside the EU and not subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’).",Non-EU Non-financial corporations (not subject to NFRD disclosure obligations),,,,,
cc25e2b9-2883-4353-aeba-313d606f965f,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,38,,,,,,,,Quantitative,,,,,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,,,,,
f9cfeb12-2f91-4dab-8ba4-05007747aa87,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,39,,,,,,,,Quantitative,,,,,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,,,,,
9a50324a-5bf8-479e-8684-497ead4d9dd4,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,40,,,,,,,,Quantitative,,,,,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,,,,,
f57a50b2-6d78-4d37-a189-eb9875d9362e,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,41,,,,,,,,Quantitative,,,,,Derivatives not held for trading as defined in section ten of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Derivatives,,,,,
2b019527-a6c5-43b4-b1bc-386163353ef2,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,42,,,,,,,,Quantitative,,,,,‘Other demand deposits’ as defined in paragraph 3 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,On demand interbank loans,,,,,
f34244c4-54b6-4f38-a847-32e5342c1d28,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,43,,,,,,,,Quantitative,,,,,‘Cash on hand’ as defined in paragraph 1 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Cash and cash-related assets,,,,,
fbfd3d43-a343-4f7e-9f70-cb16c5029679,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,44,,,,,,,,Quantitative,,,,,Other assets in the balance-sheet of the institution not included in the previous rows of this template or in rows 49 to 51 of this template.,"Other assets (e.g. Goodwill, commodities etc.)",,,,,
4f6e6074-8363-4c65-a6e2-64427d38340b,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,45,,a415403c-b8d2-4ba8-8593-07c0754c73cb,,,,,,Quantitative,,,,,"This row shall be the sum of rows 32, 43 and 44 to 47 of this template",Total assets in the denominator (GAR),,,,,
258fb736-d332-4cf7-b096-4ef6b6a66e0f,Transition,,,4f6e6074-8363-4c65-a6e2-64427d38340b,a415403c-b8d2-4ba8-8593-07c0754c73cb,,,,,,,,,,,,,Part,"Templates 1-4 relate to transition risk, but specific measure of overall vulnerability to transition risk is not required. [Can we say that any exposures to higher risk industries are vulnerable to transition risk? Or potentially use GAR denominator only assets?]",Yes,No,No
3bccd649-99c8-46f6-aef9-37f5a9a80357,Group,7c80ea44-af05-42d5-9dff-7148ffbacd38,Other assets excluded from both the numerator and denominator for GAR calculation,,,,,,,,Quantitative,,,,,,,,,,,
d82fc8c4-0878-4c1b-b211-432c4ed6f714,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,46,,,,,,,,Quantitative,,,,,"General governments as defined in paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, excluding exposures included in rows 29 and 30 of this template.",Sovereigns,,,,,
240cb31f-0c72-4c26-ad79-aed2f481ab0c,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,47,,,,,,,,Quantitative,,,,,Exposures towards central banks.,Central banks exposure,,,,,
6e2494f8-6f74-40a6-a519-434a6f915096,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,48,,,,,,,,Quantitative,,,,,Financial assets held for trading or trading financial assets as defined in the applicable accounting principles.,Trading book,,,,,
5871e04a-7df2-488f-b700-0a218c4fd89f,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,49,,,,,,,,Quantitative,,,,,This row shall be the sum of rows 49 to 51 of this template.,Total assets excluded from numerator and denominator,,,,,
c2d8a834-002b-4e90-90f6-aa5646ab74ff,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,50,,,,,,,,Quantitative,,,,,This row shall be the sum of rows 48 and 52 of this template.,Total assets,,,,,
5e99a38c-efe2-423a-9459-788410ac1f08,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Template 8: GAR (%),,,,,,,,,,,,,,,,,,,
222f8bb9-0fe5-40a3-a802-152fb06cb1e6,Group,5e99a38c-efe2-423a-9459-788410ac1f08,Columns,,,,,,,,,,,,,,,,,,,
fc9c65d5-1710-4096-a101-a146d9565321,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,a,,,,,,,,Quantitative,,,,,"The proportion of the stock of assets funding taxonomy-relevant activities (i.e., eligible assets) in total stock of covered assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding taxonomy relevant sectors for the objective of climate change mitigation as defined in the instructions corresponding to column ‘b’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of assets funding taxonomy relevant sectors,,,,,
0fed7973-a70d-48e3-b507-2eba2bb973fe,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,b,,,,,,,,Quantitative,,,,,"The proportion of the stock of assets funding environmentally sustainable activities (i.e., aligned assets) in the stock of eligible assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding environmentally sustainable activities for the objective of climate change mitigation as defined in the instructions corresponding to column ‘c’ of
Template 7.
The denominator of the KPI shall be the gross carrying amount of covered
exposures as defined in the instructions corresponding to column ‘a’ of Template
7.",Of which: environmentally sustainable,,,,,
3bb3eb37-3c16-459e-86fd-a94622774ad1,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,c,,,,,,,,Quantitative,,,,,The proportion of the stock of assets categorised as specialised lending funding environmentally sustainable activities for the objective of climate change mitigation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘d’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7,Of which: specialised lending,,,,,
6755c412-efcc-4cf6-9a7d-807bb855be7d,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,d,,,,,,,,Quantitative,,,,,Article 10 of Regulation (EU) 2020/852. The proportion of the stock of assets related to transitional activities for the objective of climate change mitigation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘e’ of Template 8. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: transitional,,,,,
69f8bd8d-6f01-4a12-9e4e-be37aa562f4e,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,e,,,,,,,,Quantitative,,,,,Article 16 of Regulation (EU) 2020/852. The proportion of the stock of assets related to enabling activities for the objective of climate change mitigation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘f’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: enabling,,,,,
0a91df4e-855e-4c02-8be0-760db1218e17,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,f,,,,,,,,Quantitative,,,,,"The proportion of the stock of assets funding taxonomy-relevant activities (i.e., eligible assets) in total stock of covered assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding taxonomy relevant sectors for the objective of climate change adaptation as defined in the instructions corresponding to column ‘g’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets
as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of assets funding taxonomy relevant sectors,,,,,
bb0cff79-9985-44ec-8155-30f834830be4,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,g,,,,,,,,Quantitative,,,,,"The proportion of the stock of assets funding environmentally sustainable activities (i.e., aligned assets) in the stock of eligible assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding environmentally sustainable activities for the objective of climate change adaptation as defined in the instructions corresponding to column ‘h’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered exposures as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: environmentally sustainable,,,,,
16976133-0ae9-4aa4-818c-f0b2f8e5fc1a,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,h,,,,,,,,Quantitative,,,,,The proportion of the stock of assets categorised as specialised lending funding environmentally sustainable activities for the objective of climate change adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘i’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: specialised lending,,,,,
806ceaaf-eed4-4f18-beaf-e9f2c17dee0e,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,i,,,,,,,,Quantitative,,,,,Article 11 of Regulation (EU) 2020/852. The proportion of the stock of assets related to adaptation activities for the objective of climate change adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘j’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: adaptation,,,,,
2d0ce1ac-d366-4f8a-b096-304f2f546217,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,j,,,,,,,,Quantitative,,,,,"Article 16 of Regulation (EU) 2020/852. The proportion of the stock of assets related to enabling activities for the objective of climate change adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘k’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets
as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: enabling,,,,,
f769c612-9d5c-4b46-af70-cbf7c6a1eef6,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,k,,,,,,,,Quantitative,,,,,"The proportion of the stock of assets funding taxonomy-relevant activities (i.e., eligible assets) for the objectives of climate change mitigation and climate change adaptation, compared to the total stock of covered assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘l’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of assets funding taxonomy relevant sectors,,,,,
fc6117c1-e5bd-4874-94d2-4809576ac3de,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,l,,,,,,,,Quantitative,,,,,The proportion of the stock of assets funding environmentally sustainable activities for the objectives of climate change mitigation and adaptation in the stock of eligible assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding environmentally sustainable activities as defined in the instructions corresponding to column ‘m’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered exposures as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: environmentally sustainable,,,,,
15b53930-00c6-492c-ae7e-b51c65986cb7,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,m,,,,,,,,Quantitative,,,,,The proportion of the stock of assets categorised as specialised lending funding environmentally sustainable activities for the objectives of climate change mitigation and adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘n’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: specialised lending,,,,,
d26fbd7c-405e-4549-bfb6-a6de062d69cd,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,n,,,,,,,,Quantitative,,,,,Article 10 and Article 11 of Regulation (EU) 2020/852. The percentage shall correspond to column (d) and column (i).,Of which: transitional/adaptation,,,,,
6a03d5df-1837-4d18-a897-ae43f0b3b45f,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,o,,,,,,,,Quantitative,,,,,Article 16 of Regulation (EU) 2020/852. The percentage shall correspond to column (e) and column (j).,Of which: enabling,,,,,
bab4ea56-3d43-4427-a5e1-4e790ae097e7,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,p,,,,,,,,Quantitative,,,,,The proportion of total assets covered by the GAR. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of the stock of covered assets as defined in the instructions corresponding to 1 of Template 7. The denominator of the KPI shall be the gross carrying amount of total assets on institutions’ balance sheet as defined in instructions corresponding to row 53 of Template 7.,Proportion of total assets covered,,,,,
1de06f85-34a4-44bf-aa39-7cb303820bba,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,q,,,,,,,,Quantitative,,,,,"The proportion of new assets (i.e., assets originated within the current disclosure period) funding taxonomy-relevant activities (i.e., eligible assets) for the objective of climate change mitigation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘b’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of new assets funding taxonomy relevant sectors,,,,,
8ae510f5-9f2d-452a-9ef7-44f7651996f0,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,r,,,,,,,,Quantitative,,,,,"Institutions shall disclose the proportion of new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities for the objective of climate change mitigation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘c’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: environmentally sustainable,,,,,
215df688-99ee-47ea-85ff-129fac1d7cc0,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,s,,,,,,,,Quantitative,,,,,"The proportion of new assets (i.e. assets originated within the current disclosure period) categorised as specialised lending funding environmentally sustainable activities for the objective of climate change mitigation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘d’ of Template 8. The denominator of the KPI shall be the gross carrying amount of new covered
assets from those assets, as defined in the instructions corresponding to column
‘a’ of Template 7.",Of which: specialised lending,,,,,
d267398a-c548-409a-9cd2-d31c99ed47ff,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,t,,,,,,,,Quantitative,,,,,"Article 10 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current disclosure period) related to transitional activities for the objective of climate change mitigation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘e’ of Template 8. The denominator of the KPI shall be the gross carrying amount of covered new assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: transitional,,,,,
1562b892-1192-4b94-ad04-bdb7037043fe,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,u,,,,,,,,Quantitative,,,,,"Article 16 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current disclosure period) related to enabling activities for the objective of climate change mitigation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘f’ of Template 8. The denominator of the KPI shall be the gross carrying amount of covered new assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: enabling,,,,,
7445e56a-b6c9-45b5-91e5-bc92b1b68115,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,v,,,,,,,,Quantitative,,,,,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding activities covered by the EU Taxonomy for the objective of climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘g’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of new assets funding taxonomy relevant sectors,,,,,
57120887-7730-4fd1-9c4a-5a5a6c199635,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,w,,,,,,,,Quantitative,,,,,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities for the objective of climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘h’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: environmentally sustainable,,,,,
c37114c7-2976-4900-9e17-d586e4ad5768,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,x,,,,,,,,Quantitative,,,,,"The proportion of new assets (i.e. assets originated within the current disclosure period) categorised as specialised lending funding environmentally sustainable activities for the objective of climate change adaptation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘i’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: specialised lending,,,,,
be2379f3-3869-4634-8cb8-20ebe4366c0e,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,y,,,,,,,,Quantitative,,,,,"Article 11 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current disclosure period) related to transitional activities for the objective of climate change adaptation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘j’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: adaptation,,,,,
3aab0e23-ec01-4c21-9fdc-a536471cbc78,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,z,,,,,,,,Quantitative,,,,,"Article 16 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current
disclosure period) related to enabling activities for the objective of climate
change adaptation in total new eligible assets (i.e. assets originated within the
current disclosure period) funding environmentally sustainable activities. New
eligible assets shall be calculated net of repayments and other reductions.
The item shall be expressed as a percentage.
The numerator of the KPI shall be the gross carrying amount of eligible new
assets as defined in the instructions corresponding to column ‘k’ of Template 7.
The denominator of the KPI shall be the gross carrying amount of new covered
assets from those assets, as defined in the instructions corresponding to column
‘a’ of Template 7.",Of which: enabling,,,,,
faa41de9-6a9a-475e-9e83-ccc53a209104,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,aa,,,,,,,,Quantitative,,,,,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding activities covered by the EU Taxonomy for the objectives of climate change mitigation and climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘l’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of assets funding taxonomy relevant sectors,,,,,
321cbe42-5154-4ade-bd77-2310df5eccf4,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ab,,,,,,,,Quantitative,,,,,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities for the objective of climate change mitigation and climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘’m’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7",Of which: environmentally sustainable,,,,,
f72f800b-ecb1-4249-889d-32c8465e0ff2,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ac,,,,,,,,Quantitative,,,,,"The proportion of new assets (i.e. assets originated within the current disclosure period) categorised as specialised lending funding environmentally sustainable activities for the objectives of climate change mitigation and climate change adaptation in total new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New assets shall be
calculated net of repayments and other reductions.
The item shall be expressed as a percentage.
The numerator of the KPI shall be the gross carrying amount of eligible new
assets as defined in the instructions corresponding to column ‘n’ of Template 7.
The denominator of the KPI shall be the gross carrying amount of new covered
assets from those assets, as defined in the instructions corresponding to column
‘a’ of Template 7.",Of which: specialised lending,,,,,
486bf767-9d33-45d4-93cd-c53f82a0f1cf,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ad,,,,,,,,Quantitative,,,,,Article 10 and Article 11 of Regulation (EU) 2020/852. The percentage shall correspond to column (t) and column (y).,Of which: transitional/adaptation,,,,,
cb305b89-51ac-4276-a595-adbc682100e4,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ae,,,,,,,,Quantitative,,,,,Article 16 of Regulation (EU) 2020/852. The percentage shall correspond to column (u) and column (z).,Of which: enabling,,,,,
5a8476c4-1ad2-48f1-8a2d-e09afb53f82a,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,af,,,,,,,,Quantitative,,,,,"The proportion of new total assets covered by the GAR. New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the difference in the gross carrying amount of covered assets, as defined in the instructions corresponding to row 1 of Template 7, between current disclosure period (t) and previous disclosure period (t-1). The denominator of the KPI shall be the difference in the gross carrying amount of new total assets, as defined in the instructions corresponding to row 53 of Template 7, between current disclosure period (t) and previous disclosure period (t-1).",Proportion of new total assets covered,,,,,
23730001-c2e3-4753-8264-c36962b3bcbe,Group,5e99a38c-efe2-423a-9459-788410ac1f08,Rows,,,,,,,,,,,,,,,,,,,
a56792d0-b55f-4807-a087-cd8c41385e08,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,1,,,,,,,,Quantitative,,,,,as defined as defined in Commission Delegated Regulation (EU) …/... supplementing Regulation (EU) 2020/852,GAR,,,,,
f00c379d-6ab9-4752-95d8-c642902a2a19,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,2,,,,,,,,Quantitative,,,,,GAR % for exposures in row 1 of Template 7.,"Loans and advances, debt securities and equity instruments not HfT eligible for GAR calculation",,,,,
8b80bf1d-52c0-44ef-a6ce-4bdb26e7c96b,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,3,,,,,,,,Quantitative,,,,,GAR % for exposures in row 2 of Template 7.,Financial corporations,,,,,
afda32b4-047c-49af-aa1d-f5f088141bfd,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,4,,,,,,,,Quantitative,,,,,GAR % for exposures in row 3 of Template 7.,Credit institutions,,,,,
0966d765-a14c-442e-b415-ec36167e4a3e,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,5,,,,,,,,Quantitative,,,,,GAR % for exposures in row 7 of Template 7.,Other financial corporations,,,,,
