ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Guidance,Title,Description
57120887-7730-4fd1-9c4a-5a5a6c199635,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,w,,,,,,,,Quantitative,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities for the objective of climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘h’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: environmentally sustainable,
c37114c7-2976-4900-9e17-d586e4ad5768,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,x,,,,,,,,Quantitative,"The proportion of new assets (i.e. assets originated within the current disclosure period) categorised as specialised lending funding environmentally sustainable activities for the objective of climate change adaptation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘i’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: specialised lending,
be2379f3-3869-4634-8cb8-20ebe4366c0e,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,y,,,,,,,,Quantitative,"Article 11 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current disclosure period) related to transitional activities for the objective of climate change adaptation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘j’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: adaptation,
3aab0e23-ec01-4c21-9fdc-a536471cbc78,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,z,,,,,,,,Quantitative,"Article 16 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current
disclosure period) related to enabling activities for the objective of climate
change adaptation in total new eligible assets (i.e. assets originated within the
current disclosure period) funding environmentally sustainable activities. New
eligible assets shall be calculated net of repayments and other reductions.
The item shall be expressed as a percentage.
The numerator of the KPI shall be the gross carrying amount of eligible new
assets as defined in the instructions corresponding to column ‘k’ of Template 7.
The denominator of the KPI shall be the gross carrying amount of new covered
assets from those assets, as defined in the instructions corresponding to column
‘a’ of Template 7.",Of which: enabling,
faa41de9-6a9a-475e-9e83-ccc53a209104,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,aa,,,,,,,,Quantitative,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding activities covered by the EU Taxonomy for the objectives of climate change mitigation and climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘l’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of assets funding taxonomy relevant sectors,
321cbe42-5154-4ade-bd77-2310df5eccf4,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ab,,,,,,,,Quantitative,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities for the objective of climate change mitigation and climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘’m’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7",Of which: environmentally sustainable,
f72f800b-ecb1-4249-889d-32c8465e0ff2,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ac,,,,,,,,Quantitative,"The proportion of new assets (i.e. assets originated within the current disclosure period) categorised as specialised lending funding environmentally sustainable activities for the objectives of climate change mitigation and climate change adaptation in total new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New assets shall be
calculated net of repayments and other reductions.
The item shall be expressed as a percentage.
The numerator of the KPI shall be the gross carrying amount of eligible new
assets as defined in the instructions corresponding to column ‘n’ of Template 7.
The denominator of the KPI shall be the gross carrying amount of new covered
assets from those assets, as defined in the instructions corresponding to column
‘a’ of Template 7.",Of which: specialised lending,
486bf767-9d33-45d4-93cd-c53f82a0f1cf,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ad,,,,,,,,Quantitative,Article 10 and Article 11 of Regulation (EU) 2020/852. The percentage shall correspond to column (t) and column (y).,Of which: transitional/adaptation,
cb305b89-51ac-4276-a595-adbc682100e4,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ae,,,,,,,,Quantitative,Article 16 of Regulation (EU) 2020/852. The percentage shall correspond to column (u) and column (z).,Of which: enabling,
5a8476c4-1ad2-48f1-8a2d-e09afb53f82a,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,af,,,,,,,,Quantitative,"The proportion of new total assets covered by the GAR. New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the difference in the gross carrying amount of covered assets, as defined in the instructions corresponding to row 1 of Template 7, between current disclosure period (t) and previous disclosure period (t-1). The denominator of the KPI shall be the difference in the gross carrying amount of new total assets, as defined in the instructions corresponding to row 53 of Template 7, between current disclosure period (t) and previous disclosure period (t-1).",Proportion of new total assets covered,
23730001-c2e3-4753-8264-c36962b3bcbe,Group,5e99a38c-efe2-423a-9459-788410ac1f08,Rows,,,,,,,,,,,
a56792d0-b55f-4807-a087-cd8c41385e08,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,1,,,,,,,,Quantitative,as defined as defined in Commission Delegated Regulation (EU) …/... supplementing Regulation (EU) 2020/852,GAR,
f00c379d-6ab9-4752-95d8-c642902a2a19,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,2,,,,,,,,Quantitative,GAR % for exposures in row 1 of Template 7.,"Loans and advances, debt securities and equity instruments not HfT eligible for GAR calculation",
8b80bf1d-52c0-44ef-a6ce-4bdb26e7c96b,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,3,,,,,,,,Quantitative,GAR % for exposures in row 2 of Template 7.,Financial corporations,
afda32b4-047c-49af-aa1d-f5f088141bfd,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,4,,,,,,,,Quantitative,GAR % for exposures in row 3 of Template 7.,Credit institutions,
0966d765-a14c-442e-b415-ec36167e4a3e,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,5,,,,,,,,Quantitative,GAR % for exposures in row 7 of Template 7.,Other financial corporations,
0e1019cf-7531-4cbc-882d-c2119ed3e39e,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,6,,,,,,,,Quantitative,GAR % for exposures in row 8 of Template 7.,Of which: investment firms,
1236b694-6ab7-402d-a3ac-c4ee2d51bd4a,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,7,,,,,,,,Quantitative,GAR % for exposures in row 12 of Template 7.,Of which: management companies,
29108816-ee4d-4526-888e-76ae683dd252,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,8,,,,,,,,Quantitative,GAR % for exposures in row 16 of Template 7.,Of which: insurance undertakings,
e34e627d-a0e8-4afb-975d-9cb9ce294476,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,9,,,,,,,,Quantitative,GAR % for exposures in row 20 of Template 7.,NFCs subject to NFRD disclosure obligations,
20c3f0a9-44ab-4239-8d63-4b88b57c7b2e,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,10,,,,,,,,Quantitative,GAR % for exposures in row 24 of Template 7.,Households,
41e9e822-116e-4053-b914-9b9858b281bb,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,11,,,,,,,,Quantitative,GAR % for exposures in row 25 of Template 7.,Of which loans collateralised by residential immovable property,
29afd999-c54c-48dc-b387-847a6381644b,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,12,,,,,,,,Quantitative,GAR % for exposures in row 26 of Template 7,Of which building renovation loans,
d50f457e-73db-4819-a973-67d29b4b77ab,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,13,,,,,,,,Quantitative,GAR % for exposures in row 27 of Template 7.,Of which motor vehicle loans,
df8ea284-e660-414d-bc76-1d0b1fa89a98,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,14,,,,,,,,Quantitative,GAR % for exposures in row 28 of Template 7.,Local government financing,
5ee5b673-12ba-4b97-8f68-3e52dde00810,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,15,,,,,,,,Quantitative,GAR % for exposures in row 29 of Template 7,Housing financing,
dc869570-156b-47f6-aaa0-3d032aa12ac2,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,16,,,,,,,,Quantitative,GAR % for exposures in row 30 of Template 7.,Other local government financing,
72cf9da1-798d-470c-96ca-e5b8253290db,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,17,,,,,,,,Quantitative,GAR % for exposures in row 31 of Template 7.,Collateral obtained by taking possession: residential and commercial immovable properties,
e6e852f1-d3f7-4471-8ad0-420e8446d1d2,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Template 9: Mitigating actions: BTAR,,,,,,,,,,,
9f1acee1-abb4-4b50-84d5-5ca55d7e9464,Attribute,e6e852f1-d3f7-4471-8ad0-420e8446d1d2,Columns,,,,,,,,,,,
05c902b4-1a9e-40e7-9964-d2a5cab5dc10,Group,e6e852f1-d3f7-4471-8ad0-420e8446d1d2,Rows,,,,,,,,,,,
e6054367-edfc-4201-ade3-f8befad794a9,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,1,,,,,,,,Quantitative,As disclosed in row 32 of template 7.,TOTAL GAR ASSETS,
542e0ee0-c07d-422d-a86e-f6ebf766f586,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,2,,,,,,,,Quantitative,"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are located in the EU and not subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’). Where the counterparty is not subject to disclosures under Article 8 of Regulation (EU) 2020/852, for the calculation of the percentage of taxonomyaligned exposures, institutions shall, on a best effort basis, collect information form their counterparties on a bilateral basis through the loan origination, and regular credit review and monitoring process. Only if the counterparty is not able to provide the relevant data, credit institutions shall make use of internal estimates and proxies and explain in the narrative accompanying the template the extend of use of these estimates and the kind of estimates applied Where institutions are unable to collect on a bilateral basis or estimate relevant information, or are unable to do it in a reasonable way that is not overburdensome for them or their counterparties, they shall explain it in the narrative accompanying the template, explaining the reasons and counterparties affected. For disclosures involving corporates not subject to NFRD disclosure obligations, including SMEs, when assessing general purpose lending/financing with unknown use of proceeds, institutions shall follow a simplified approach and focus their assessment on the main economic activity of the corporate, that is, on their main source of turnover, in order to determine the overall alignment of the exposures with the Taxonomy Regulation. In the case of specialised lending the assessment shall be based on the extent and proportion to which the specific project funded qualify as contributing substantially to climate change mitigation or adaptation (project specific information).",EU Non-financial corporations (not subject to NFRD disclosure obligations),
54f63088-68f3-42a0-8ad1-05780b3a40c7,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,4,,,,,,,,Quantitative,"Exposures referred to in point (a) of paragraph 173 and paragraph 239ix of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451. The taxonomy alignment of these exposures shall only be assessed following a simplified approach, for the objective of climate change mitigation in accordance with the technical screening criteria for buildings, namely renovation and acquisition and ownership in accordance with points 7.2., 7.3., 7.4., 7.5, 7.6., and 7.7. respectively, of Annex I to Climate Delegated Act, based on the energy efficiency of the underlying collateral",Of which: loans collateralised by commercial immovable property,
1902db4d-b8be-4a3c-8614-690288fba142,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,5,,,,,,,,Quantitative,"Loans that are granted to SMEs and other non-financial corporations not subject to NFRD disclosure obligations with the purpose of renovating their house. The taxonomy alignment of these exposures shall only be assessed following a simplified approach, for the objective of climate change mitigation in accordance with the technical screening criteria for buildings, namely renovation and acquisition and ownership in accordance with points 7.2., 7.3., 7.4., 7.5, 7.6., and 7.7. respectively, of Annex I to Climate Delegated Act, based on the energy efficiency of the underlying collateral.",Of which: building renovation loans,
3bbcb5b1-e63f-40e3-bc3f-308a054e3081,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,8,,,,,,,,Quantitative,"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are located outside the EU and not subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’). Where institutions are providing this information in their disclosures under Article 8 of Regulation (EU) 2020/852 in accordance with Article 7(7) of Commission Delegated Regulation (EU) …/... supplementing Regulation (EU) 2020/852, they shall disclose here the same information. Otherwise, institutions shall collect information form their counterparties on a bilateral basis through the loan origination, and regular credit review and monitoring process, or use the following proxies for the disclosure of information on non-EU exposures on a best-effort-basis: a. their own models and the classification of exposures according to them. In this case institutions shall explain the main features of the models applied; b. where available, counterparties’ public disclosures based on international standards (e.g. TCFD); institutions shall in this case explain the type of information available and the standards applied; c. Other publicly available data. Institutions shall explain in the narrative accompanying to this template the sources used for the disclosure of this information. Where institutions are unable to collect on a bilateral basis or estimate relevant information or are unable to do. it in a reasonable way that is not overburdensome for them or their
counterparties, they shall explain it in the narrative accompanying the template,
explaining the reasons and counterparties affected.
For this type of counterparties, when assessing general purpose
lending/financing with unknown use of proceeds, institutions shall follow a
simplified approach and focus their assessment on the main economic activity of
the corporate, that is, on their main source of turnover, in order to determine the
overall alignment of the exposures with the Taxonomy Regulation. In the case
of specialised lending the assessment shall be based on the extent and proportion
to which the specific project funded qualify as contributing substantially to
climate change mitigation or adaptation (project specific information), and for
the real estate portfolio the assessment shall be conducted for the objective of
climate change mitigation based on the energy efficiency of the underlying
collateral and their alignment with criteria specified for the relevant activities in
the Taxonomy Regulation.",Non-EU Non-financial corporations (not subject to NFRD disclosure obligations),
daf6ab64-5035-4d19-b68e-7a7203a99583,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,12,,,,,,,,Quantitative,"Sum of rows 1, 2 and 8",TOTAL BTAR ASSETS,
bff57585-7655-4095-ad03-0011ecd82219,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,13-19,,,,,,,,Quantitative,See definitions in template 7 (rows 41 to 50),,
eda90c4e-0e62-4121-9238-2e5e09c68262,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Template 10: Other climate change mitigating actions that are not covered in the EU Taxonomy,,,,,,,,,,,
79916ef8-51f8-4732-87f8-573ee0aa94ae,Group,eda90c4e-0e62-4121-9238-2e5e09c68262,Columns,,,,,,,,,,,
136f31c7-8f7b-4606-bd5b-5d5345178bc9,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,a,,,,,,,,Quantitative,"The type of financial instrument in accordance with Annex V to Commission Implementing Regulation (EU) (EU) No 2021/451. Institutions shall use their internal definitions and common definitions available at the EU level, such in current industry practices.",Type of financial instrument,
9e512167-b37c-41b9-b340-f44fe60fa208,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,b,,,,,,,,Quantitative,The type of counterparty in accordance with paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) (EU) No 2021/451.,Type of counterparty,
3925be0f-1853-4903-875d-01108decf439,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,c,,,,,,,,Quantitative,The gross carrying amount as defined in paragraph 34 of Part 1 of Annex V to Commission Implementing Regulation (EU) (EU) No 2021/451.,Gross carrying amount (million EUR),
b4e9863d-1d89-4f66-9778-c9d93a3c1614,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,d,,,,,,,,Quantitative,Indication of the type of risk that is being mitigated with that action: climate change transition risk.,Type of risk mitigated (Climate change transition risk),
1a49031f-206d-4ae2-b485-15f9ac88e777,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,e,,,,,,,,Quantitative,Indication of the type of risk that is being mitigated with that action: climate change physical risk.,Type of risk mitigated (Climate change physical risk),
6acd6191-d09a-44db-8ba5-eb584ec974df,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,f,,,,,,,,Quantitative,"Open text on the nature of the mitigating actions by contributing to climate change mitigation in accordance with Article 10 of Regulation (EU) 2020/852 and to climate change adaptation in accordance with Article 11 of that Regulation, and on the reasons why the exposures do not compute as taxonomy aligned for the purpose of the green asset ratio",Qualitative information on the nature of the mitigating actions,
76e7e6c4-f730-422a-ab9b-3c489be053f4,Group,eda90c4e-0e62-4121-9238-2e5e09c68262,Rows,,,,,,,,,,,
f55044bf-7486-488e-be1c-7cc866c33979,Attribute,76e7e6c4-f730-422a-ab9b-3c489be053f4,1-7,,,,,,,,Quantitative,,"Bonds (e.g. green, sustainable, sustainability-linked under standards other than the EU standards)",
e34aaabe-94bf-47d5-9f80-f4efdce8e2f5,Attribute,76e7e6c4-f730-422a-ab9b-3c489be053f4,8-14,,,,,,,,Quantitative,,"Loans (e.g. green, sustainable, sustainability-linked under standards other than the EU standards)",
