ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Comments/Description,Category
5250ae05-1bb8-461f-b900-97b563d055d5,Group,f37bb24c-aaf8-40b2-9c65-b1a88e3d555f,Largest investments,,,,,,,,,
c553bb19-e39e-4aeb-8206-09b3d1916f25,Attribute,5250ae05-1bb8-461f-b900-97b563d055d5,Sector,,,,,,,,,
a8f9c570-10ca-4b05-8e89-cae69f47e0d7,Attribute,5250ae05-1bb8-461f-b900-97b563d055d5,% Assets,,,,,,,,,
60f88a85-bbd9-4faa-843e-9d112c2e24bf,Attribute,5250ae05-1bb8-461f-b900-97b563d055d5,Country,,,,,,,,,
b2a1abaa-29cf-434b-a119-b85078f1505c,Attribute,f37bb24c-aaf8-40b2-9c65-b1a88e3d555f,Reference period,,,,,,,,,
f0adf3f3-ee93-426a-89f9-a2935874f67a,Group,2d0084a7-01a5-464c-8714-db8ed54712d4,What was the proportion of sustainability-related investments?,,,,,,,,,
25307344-4471-48b1-a396-40881d083d8c,Group,f0adf3f3-ee93-426a-89f9-a2935874f67a,What was the asset allocation?,,,,,,,,Asset allocation describes the share of investments in specific assets.,
dbc76776-9d73-4ee8-a5de-9e34d649ff65,Group,25307344-4471-48b1-a396-40881d083d8c,EU Taxonomy alignment statement,,,,,,,,"[Include only relevant boxes, remove irrelevant ones for the financial product]:

#1 Aligned with E/S characteristics includes the investments of the financial product used to attain the environmental or social characteristics promoted by the financial product.

#2 Other includes the remaining investments of the financial product which are neither aligned with the environmental or social characteristics, nor are qualified as sustainable investments.

[include the note below where the financial product made sustainable investments]
The category #1 Aligned with E/S characteristics covers:
- The sub-category #1A Sustainable covers environmentally and socially sustainable investments.
- The sub-category #1B Other E/S characteristics covers investments aligned with the environmental or social characteristics that do not qualify as sustainable investments.",
64f842f8-910c-456a-84c7-5bd5e34ae21b,Group,dbc76776-9d73-4ee8-a5de-9e34d649ff65,Investments,,,,,,,,,
5272031b-71b5-43b7-a447-805edd8abee0,Group,64f842f8-910c-456a-84c7-5bd5e34ae21b,#1 Aligned with E/S characteristics,,,,,,,,#1 Aligned with E/S characteristics includes the investments of the financial product used to attain the environmental or social characteristics promoted by the financial product.,
f6a33479-0558-44a2-907f-6463244726a4,Group,5272031b-71b5-43b7-a447-805edd8abee0,#1A Sustainable,,,,,,,,The sub-category #1A Sustainable covers environmentally and socially sustainable investments.,
5c833e09-af72-4b62-89b6-e487fd5c799a,Attribute,f6a33479-0558-44a2-907f-6463244726a4,Taxonomy-aligned,,,,,,,,,
7a2b22b1-1ba8-42e6-ae34-686553b364b2,Attribute,f6a33479-0558-44a2-907f-6463244726a4,Other environmental,,,,,,,,,
7a47dbcf-704f-418e-959b-70dfcf9e9c7f,Attribute,f6a33479-0558-44a2-907f-6463244726a4,Social,,,,,,,,,
ba2d3e66-3b2d-400e-9478-290b8ee7d34f,Attribute,5272031b-71b5-43b7-a447-805edd8abee0,#1B Other E/S characteristics,,,,,,,,The sub-category #1B Other E/S characteristics covers investments aligned with the environmental or social characteristics that do not qualify as sustainable investments.,
018381ef-4be7-4d20-aa64-611f38dd3c43,Attribute,64f842f8-910c-456a-84c7-5bd5e34ae21b,#2 Other,,,,,,,,"#2 Other includes the remaining investments of the financial product which are neither aligned with the environmental or social characteristics, nor are qualified as sustainable investments.",
35eb766b-f445-42f7-9fe7-b8df2a2bf028,Attribute,dbc76776-9d73-4ee8-a5de-9e34d649ff65,In which economic sectors were the investments made?,,,,,,,,,
a35032ca-e0f4-472a-b88b-6c9c086517fc,Group,f0adf3f3-ee93-426a-89f9-a2935874f67a,To what extent were the sustainable investments with an environmental objective aligned with the EU Taxonomy?,,,,,,,,"[include section for the financial products referred to in Article 6 , first paragraph, of Regulation (EU) 2020/852 and include information in accordance with Article 51 of this Regulation]",
1ae30792-52d9-4327-a4f3-d863a90c0e22,Group,a35032ca-e0f4-472a-b88b-6c9c086517fc,EU Taxonomy alignment graphical representation,,,,,,,,"The graphs below show in green the percentage of investments that were aligned with the EU Taxonomy. As there is no appropriate methodology to determine the taxonomy-alignment of sovereign bonds*, the first graph shows the Taxonomy alignment in relation to all the investments of the financial product including sovereign bonds, while the second graph shows the Taxonomy alignment only in relation to the investments of the financial product other than sovereign bonds.",
4a1fa76f-0068-4297-902b-dedef22c8df8,Group,1ae30792-52d9-4327-a4f3-d863a90c0e22,1. Taxonomy-alignment of investments including sovereign bonds,,,,,,,,"For the purpose of these graphs, âsovereign bondsâ consist of  all sovereign exposures",
73f046b3-296a-4518-8c8f-e73f72b7b6ac,Attribute,4a1fa76f-0068-4297-902b-dedef22c8df8,Taxonomy-aligned,,,,,,,,"For Turnover, CapEx and OpEx KPIs.",
990a89d0-a7c3-48c0-941e-69ccf76653a0,Attribute,4a1fa76f-0068-4297-902b-dedef22c8df8,Other investments,,,,,,,,"For Turnover, CapEx and OpEx KPIs.",
db998887-98af-4728-82be-eabfb52c888a,Group,1ae30792-52d9-4327-a4f3-d863a90c0e22,2. Taxonomy-alignment of investments excluding sovereign bonds,,,,,,,,"For the purpose of these graphs, âsovereign bondsâ consist of  all sovereign exposures",
4be8b8c2-ec6a-4d69-bd0b-833bcbd64aa9,Attribute,db998887-98af-4728-82be-eabfb52c888a,Taxonomy-aligned,,,,,,,,"For Turnover, CapEx and OpEx KPIs.",
7fdd2b9b-63d0-4bcf-a7c8-50f58f802ba8,Attribute,db998887-98af-4728-82be-eabfb52c888a,Other investments,,,,,,,,"For Turnover, CapEx and OpEx KPIs.",
3bbe7a9a-e1e6-41d4-bdae-a559082e69c9,Attribute,a35032ca-e0f4-472a-b88b-6c9c086517fc,What was the share of investments made in transitional and enabling activities?,,,,,,,,[include a breakdown of the proportions of investments during the reference period],
c3929166-7df8-4886-ab5e-78be4e654a20,Attribute,a35032ca-e0f4-472a-b88b-6c9c086517fc,How did the percentage of investments that were aligned with the EU Taxonomy compare with previous reference periods?,,,,,,,,[include where at least one previous periodic report was provided],
3d72f0b4-226a-4fc4-858c-bd877d8b3dc4,Attribute,f0adf3f3-ee93-426a-89f9-a2935874f67a,What was the share of sustainable investments with an environmental objective not aligned with the EU Taxonomy?,,,,,,,,"[include section only for the financial products referred to in Article 6, first subparagraph, of Regulation (EU) 2020/852 where the financial product included sustainable investments with an environmental objective that invested in economic activities that are not environmentally sustainable economic activities, and explain why the financial product invested in economic activities that were not Taxonomy-aligned]",
e7887c26-4a7b-43b0-8078-499cab777675,Attribute,f0adf3f3-ee93-426a-89f9-a2935874f67a,What was the share of socially sustainable investments?,,,,,,,,[include only where the financial product included sustainable investments with a social objective],
f221c309-6056-45ba-9a98-78dc6fb82833,Attribute,f0adf3f3-ee93-426a-89f9-a2935874f67a,"What investments were included under ""other"", what was their purpose and were there any minimum environmental or social safeguards?",,,,,,,,,
dc51030f-6325-4fed-86bb-046aadc0255d,Attribute,2d0084a7-01a5-464c-8714-db8ed54712d4,What actions have been taken to meet the environmental and/or social characteristics during the reference period?,,,,,,,,"[list the actions taken within in the period covered by the periodic report to meet the environmental or social characteristics promoted by the financial product, including shareholder engagement as referred to in Article 3g of Directive 2007/36/EC and any other engagement relating to the environmental or social characteristics promoted by the financial product]",
5658d89c-03f3-4761-aaf3-60281431e998,Group,2d0084a7-01a5-464c-8714-db8ed54712d4,How did this financial product perform compared to the reference benchmark?,,,,,,,,[include section where an index has been designated as a reference benchmark for the purpose of attaining the environmental or social characteristics promoted by the financial product and indicate where the methodology used for the calculation of the designated index can be found],
456c3d4c-810b-4a15-a460-6dbaf1ce5f0a,Attribute,5658d89c-03f3-4761-aaf3-60281431e998,How does the reference benchmark differ from a broad market index?,,,,,,,,,
186c6386-a830-44f2-990f-619cfb97b034,Attribute,5658d89c-03f3-4761-aaf3-60281431e998,How did this financial product perform with regard to the sustainability indicators to determine the alignment of the reference benchmark with the environmental or social characteristics promoted?,,,,,,,,,
f920a25f-9e3a-400a-8f9c-a484b18b0326,Attribute,5658d89c-03f3-4761-aaf3-60281431e998,How did this financial product perform compared with the reference benchmark?,,,,,,,,,
8c4179e0-693a-49b3-b4c2-5db8c7e06628,Attribute,5658d89c-03f3-4761-aaf3-60281431e998,How did this financial product perform compared with the broad market index?,,,,,,,,,
8dcf60d9-30e7-48a5-923d-2338b419eaa9,Layer,,SFDR Annex V: Template periodic disclosure Article 9 financial products,,,,,,,,"Template periodic disclosure for the financial products referred to in Article 9, paragraphs 1 to 4a, of Regulation (EU) 2019/2088 and Article 5, first paragraph, of Regulation (EU) 2020/852",
187f4e60-29dc-40d1-b09b-b65f2efa590b,Object,8dcf60d9-30e7-48a5-923d-2338b419eaa9,Identifiers,,,,,,,,,
5fed10f3-4adc-4de7-96bc-a9b6ca160b0b,Attribute,187f4e60-29dc-40d1-b09b-b65f2efa590b,Product name,,,,,,,,,
9e854f72-2406-44f1-920c-c196e1576198,Attribute,187f4e60-29dc-40d1-b09b-b65f2efa590b,Legal entity identifier,,,,,,,,,
7b3fabcf-ca8d-4330-b3b4-80ecb6a0525a,Object,8dcf60d9-30e7-48a5-923d-2338b419eaa9,Sustainable investment objective,,,,,,,,,
a4c408e9-7e9c-4ffa-98bd-2e7511c596f6,Group,7b3fabcf-ca8d-4330-b3b4-80ecb6a0525a,Did this financial product have a sustainable investment objective?,,,,,,,,"[tick and fill in as relevant, the percentage figure represents the minimum commitment to sustainable investments]",
83ba90be-f234-404d-bf46-54168089d325,Group,a4c408e9-7e9c-4ffa-98bd-2e7511c596f6,Yes,,,,,,,,,
46def403-e495-4004-9dd9-fe2ac1262606,Group,83ba90be-f234-404d-bf46-54168089d325,It made sustainable investments with an environmental objective: (%),,,,,,,,,
c533bfc4-61d4-4f5a-acd8-14fb813c89f2,Attribute,46def403-e495-4004-9dd9-fe2ac1262606,in economic activities that qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
4d798ea3-9c72-40af-9ffe-28c5bec53bcc,Attribute,46def403-e495-4004-9dd9-fe2ac1262606,in economic activities that do not qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
1f4d352a-d26d-4abd-b7ee-dd97d992f668,Attribute,83ba90be-f234-404d-bf46-54168089d325,It made sustainable investments with a social objective: (%),,,,,,,,,
b67d93b4-3c35-41f1-b679-889f8d95fa4c,Group,a4c408e9-7e9c-4ffa-98bd-2e7511c596f6,No,,,,,,,,,
6ab7ff39-a11b-4bde-8a22-43dc0fbba67a,Group,b67d93b4-3c35-41f1-b679-889f8d95fa4c,"It promoted Environmental/Social (E/S) characteristics and while it did not have as its objective a sustainable investment, it had a proportion of (%) of sustainable investments",,,,,,,,,
43992624-83ee-4382-bd80-7e227e265a89,Attribute,6ab7ff39-a11b-4bde-8a22-43dc0fbba67a,with an environmental objective in economic activities that qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
49b88b54-6d15-44d8-ae0d-ad2548196f48,Attribute,6ab7ff39-a11b-4bde-8a22-43dc0fbba67a,with an environmental objective in economic activities that do not qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
a54508bf-6344-4e2b-b2e2-097fc5515e69,Attribute,6ab7ff39-a11b-4bde-8a22-43dc0fbba67a,with a social objective,,,,,,,,,
657fdcbb-4e95-43b6-8d44-3178076e3af5,Attribute,b67d93b4-3c35-41f1-b679-889f8d95fa4c,"It promoted E/S characteristics, but did not make any sustainable investments",,,,,,,,,
87704ab0-5cef-4f2b-9076-83471da8864f,Group,7b3fabcf-ca8d-4330-b3b4-80ecb6a0525a,To what extent was the sustainable investment objective of this financial product met?,,,,,,,,"[list the sustainable investment objective of this financial product, and describe how the sustainable investments contributed to the sustainable investment objective. For the financial products referred to in Article 5, first paragraph, of Regulation (EU) 2020/852, in respect of sustainable investments with environmental objectives, indicate to which environmental objectives set out in Article 9 of Regulation (EU) 2020/852 to the investment underlying the financial product contributed to. For the financial products referred to in Article 9(3) of Regulation (EU) 2019/2088, indicate how the objective of a reduction in carbon emissions was aligned with the Paris Agreement]",
edd5760e-ff15-4647-a3d4-aa2e29c342cf,Attribute,87704ab0-5cef-4f2b-9076-83471da8864f,How did the sustainability indicators perform?,,,,,,,,,
e6c51fbe-b395-4345-ad75-eb90f966c1a7,Attribute,87704ab0-5cef-4f2b-9076-83471da8864f,...and compared to previous periods?,,,,,,,,[include for financial products where at least one previous periodic report was provided],
cb5acba9-6701-463f-8d1a-2c385831a121,Group,87704ab0-5cef-4f2b-9076-83471da8864f,How did the sustainable investments not cause significant harm to any sustainable investment objective?,,,,,,,,[include where the financial product includes sustainable investments],
1744bf0b-0e6b-4576-b62f-8dec363c005c,Attribute,cb5acba9-6701-463f-8d1a-2c385831a121,How were the indicators for adverse impacts on sustainability factors taken into account?,,,,,,,,,
11030509-f46f-481c-a4bd-eb8f0a075936,Attribute,cb5acba9-6701-463f-8d1a-2c385831a121,Were sustainable investments aligned with the OECD Guidelines for Multinational Enterprises and the UN Guiding Principles on Business and Human Rights?,,,,,,,,,
e8516a93-c196-45a9-8040-f02da60e9188,Attribute,7b3fabcf-ca8d-4330-b3b4-80ecb6a0525a,How did this financial product consider principal adverse impacts on sustainability factors?,,,,,,,,[include section if the financial product considered principal adverse impacts on sustainability factors],
07353639-09ca-4eb5-a42c-51046b4f8e91,Group,7b3fabcf-ca8d-4330-b3b4-80ecb6a0525a,What were the top investments of this financial product?,,,,,,,,The list includes the investments constituting the greatest proportion of investments of the financial product during the reference period,
2fb2c1b3-d0a1-4a66-bc63-4515c43b718b,Group,07353639-09ca-4eb5-a42c-51046b4f8e91,Largest investments,,,,,,,,,
d7707122-e9fa-488f-991c-ffef245c106b,Attribute,2fb2c1b3-d0a1-4a66-bc63-4515c43b718b,Sector,,,,,,,,,
7ac38ed0-4dfe-407a-89b9-12e074c054d5,Attribute,2fb2c1b3-d0a1-4a66-bc63-4515c43b718b,% Assets,,,,,,,,,
1da62c1a-dacb-4d70-b234-d43c886f12a7,Attribute,2fb2c1b3-d0a1-4a66-bc63-4515c43b718b,Country,,,,,,,,,
74f85cd1-5aca-4535-9034-71c6d6ce6e29,Attribute,07353639-09ca-4eb5-a42c-51046b4f8e91,Reference period,,,,,,,,,
3e211eea-2e06-4e46-ae52-30f4409273e0,Group,7b3fabcf-ca8d-4330-b3b4-80ecb6a0525a,What was the proportion of sustainability-related investments?,,,,,,,,,
2e9a9e26-bb17-49c0-ae1e-976464bdbc63,Group,3e211eea-2e06-4e46-ae52-30f4409273e0,What was the asset allocation?,,,,,,,,Asset allocation describes the share of investments in specific assets.,
ca6421d0-d8d4-45af-a2ca-e26b7398ed68,Group,2e9a9e26-bb17-49c0-ae1e-976464bdbc63,EU Taxonomy alignment statement,,,,,,,,"[Include only relevant boxes, remove irrelevant ones for the financial product]:

#1 Sustainable covers sustainable investments with environmental or social objectives.
#2 Not sustainable includes investments which do not qualify as sustainable investments.",
08c0b3c0-d09b-4f68-b790-569d5c8388b6,Group,ca6421d0-d8d4-45af-a2ca-e26b7398ed68,Investments,,,,,,,,,
4632e1be-54da-44dc-a088-9343ac10b995,Group,08c0b3c0-d09b-4f68-b790-569d5c8388b6,#1 Sustainable,,,,,,,,#1 Sustainable covers sustainable investments with environmental or social objectives.,
db4b9506-4367-43af-8502-d3bcea661422,Group,4632e1be-54da-44dc-a088-9343ac10b995,Environmental,,,,,,,,,
0f3e2ffd-076f-433e-a2c6-019736cca62f,Attribute,db4b9506-4367-43af-8502-d3bcea661422,Taxonomy-aligned,,,,,,,,,
b51875c4-7f7d-420e-8905-63eb0f61e4ff,Attribute,db4b9506-4367-43af-8502-d3bcea661422,Other,,,,,,,,,
f8af1d22-efcd-4708-9e74-85759c233d82,Attribute,4632e1be-54da-44dc-a088-9343ac10b995,Social,,,,,,,,,
c2adfb79-8078-4a88-b3bb-620716ce49b4,Attribute,08c0b3c0-d09b-4f68-b790-569d5c8388b6,#2 Not sustainable,,,,,,,,#2 Not sustainable includes investments which do not qualify as sustainable investments.,
ae8aa4d9-1060-41a8-bae6-fc18c456618a,Attribute,ca6421d0-d8d4-45af-a2ca-e26b7398ed68,In which economic sectors were the investments made?,,,,,,,,,
b8004e1c-b457-46a1-9704-a67cb5f45261,Group,3e211eea-2e06-4e46-ae52-30f4409273e0,To what extent were sustainable investments with an environmental objective aligned with the EU Taxonomy?,,,,,,,,"[include section for the financial products referred to in Article 5, first paragraph, of Regulation (EU) 2020/852 and include information in accordance with Article 59 of this Regulation]",
7fce60fe-7750-4a74-9529-d66d20330750,Group,b8004e1c-b457-46a1-9704-a67cb5f45261,EU Taxonomy alignment graphical representation,,,,,,,,"The graphs below show in green the percentage of investments that were aligned with the EU Taxonomy. As there is no appropriate methodology to determine the taxonomy-alignment of sovereign bonds*, the first graph shows the Taxonomy alignment in relation to all the investments of the financial product including sovereign bonds, while the second graph shows the Taxonomy alignment only in relation to the investments of the financial product other than sovereign bonds.",
1619b305-97c2-4ed4-9862-8f971f6e31d2,Group,7fce60fe-7750-4a74-9529-d66d20330750,1. Taxonomy-alignment of investments including sovereign bonds,,,,,,,,"For the purpose of these graphs, âsovereign bondsâ consist of  all sovereign exposures",
aef77024-f168-4878-9625-407c60b8c6e1,Attribute,1619b305-97c2-4ed4-9862-8f971f6e31d2,Taxonomy-aligned,,,,,,,,"For Turnover, CapEx and OpEx KPIs.",
4d51bd2a-06e7-4e78-aa05-052ca1c96805,Attribute,1619b305-97c2-4ed4-9862-8f971f6e31d2,Other investments,,,,,,,,"For Turnover, CapEx and OpEx KPIs.",
c15a28eb-300b-4678-9f96-a462e5d2d26f,Group,7fce60fe-7750-4a74-9529-d66d20330750,2. Taxonomy-alignment of investments excluding sovereign bonds,,,,,,,,"For the purpose of these graphs, âsovereign bondsâ consist of  all sovereign exposures",
0253a1e5-45e3-4e0e-b58c-9cd1afc33048,Attribute,c15a28eb-300b-4678-9f96-a462e5d2d26f,Taxonomy-aligned,,,,,,,,"For Turnover, CapEx and OpEx KPIs.",
d1fcf791-5068-4a19-a648-a7376bc24fb9,Attribute,c15a28eb-300b-4678-9f96-a462e5d2d26f,Other investments,,,,,,,,"For Turnover, CapEx and OpEx KPIs.",
6868af28-1f0b-40f4-b15c-62bd18312a9e,Attribute,b8004e1c-b457-46a1-9704-a67cb5f45261,What was the share of investments made in transitional and enabling activities?,,,,,,,,[include a breakdown of the proportions of investments during the reference period],
48d836f0-8b9a-451c-9cba-20fffddca7f1,Attribute,b8004e1c-b457-46a1-9704-a67cb5f45261,How did the percentage of investments aligned with the EU Taxonomy compare with previous reference periods?,,,,,,,,[include where at least one previous periodic report was provided],
c0e33b13-c0d0-4be3-bd88-c22176102b8f,Attribute,3e211eea-2e06-4e46-ae52-30f4409273e0,What was the share of sustainable investments with an environmental objective that were not aligned with the EU Taxonomy?,,,,,,,,"[include only for the financial products referred to in Article 5, first paragraph, of Regulation (EU) 2020/852 where the financial product included investments with an environmental objective that invested in economic activities that are not environmentally sustainable economic activities and explain why the financial product invested in economic activities that were not taxonomy-aligned]",
5aba4150-41b5-45df-ace1-41ee42182dc9,Attribute,3e211eea-2e06-4e46-ae52-30f4409273e0,What was the share of socially sustainable investments?,,,,,,,,[include only where the financial product includes sustainable investments with a social objective],
42b585ba-ba92-4d50-b92d-b106d149f867,Attribute,3e211eea-2e06-4e46-ae52-30f4409273e0,"What investments were included under ""not sustainable"", what was their purpose and were there any minimum environmental or social safeguards?",,,,,,,,,
8075b1cf-4db8-42a8-a1a6-65de894f0d6e,Attribute,7b3fabcf-ca8d-4330-b3b4-80ecb6a0525a,What actions have been taken to attain the sustainable investment objective during the reference period?,,,,,,,,"[list the actions taken within the period covered by the periodic report to attain the sustainable investment objective of the financial product, including shareholder engagement as referred to in Article 3g of Directive 2007/36/EC and any other engagement relating to the sustainable investment objective]",
e946a72c-161f-4e98-b449-ec22397fd232,Group,7b3fabcf-ca8d-4330-b3b4-80ecb6a0525a,How did this financial product perform compared to the reference sustainable benchmark?,,,,,,,,,
ae516aee-13fb-4a2c-b865-b39f5587a58a,Attribute,e946a72c-161f-4e98-b449-ec22397fd232,How did the reference benchmark differ from a broad market index?,,,,,,,,,
57cafb3f-9de3-423b-a159-51e68d47d5df,Attribute,e946a72c-161f-4e98-b449-ec22397fd232,How did this financial product perform with regard to the sustainability indicators to determine the alignment of the reference benchmark with the sustainable investment objective?,,,,,,,,,
eb6ae026-ec30-4762-9713-487122b19980,Attribute,e946a72c-161f-4e98-b449-ec22397fd232,How did this financial product perform compared with the reference benchmark?,,,,,,,,,
a42748c3-65e5-423d-8842-e599bbcdac4d,Attribute,e946a72c-161f-4e98-b449-ec22397fd232,How did this financial product perform compared with the broad market index?,,,,,,,,,
