ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Description,Additional Info,Quant_Qual
68cafb92-733b-4db8-a816-1299c153483c,Attribute,b019caa1-a079-41f3-80e5-41b792fcc93f,S3-1 – Policies related to affected communities,,,,,,,,"The undertaking shall state its policies that address the management of its material impacts on communities, as well as associated material risks and opportunities; and provide a summary of the content of the policies and how they are communicated1","The undertaking shall state human rights policy commitments that are relevant to communities, including policies to monitor compliance with the UN Global Compact principles or OECD Guidelines for Multinational Enterprises, as well as those that address2 : (a) respect for the human rights of all stakeholders; (b) respect for the human rights of communities, and indigenous peoples specifically; (c) engagement with affected stakeholders; and (d) measures to provide and/or enable remedy for human rights impacts. 15. The undertaking shall summarise how the policy that addresses material impacts on, and risks and opportunities in relation to, affected communities (including policy commitments, code of conducts and other relevant policies as outlined above) is communicated in an accessible form to local communities, business relationships, and other relevant stakeholders in the undertaking's value chain.",Qualitative
60ca7521-ec4f-4b89-b167-0fbcd2dc56f4,Attribute,b019caa1-a079-41f3-80e5-41b792fcc93f,S3-2 – Processes for engaging with affected communities about impacts,,,,,,,,The undertaking shall explain its general processes for engaging with affected communities and their representatives about actual and potential material impacts on them.,"The undertaking shall explain whether and how the perspectives of affected communities inform its decisions or activities. This shall include, where relevant, an explanation of: (a) whether engagement occurs with affected communities or their legitimate representatives directly, or with credible proxies that have insight into their situation; (b) the stage(s) at which engagement occurs (for example, in assessing the feasibility of an activity, at the impact assessment stage, or in evaluating its effectiveness), and the type of engagement (e.g. participation, consultation, information, etc.), as well as the frequency of the engagement (e.g. quarterly, yearly, etc); (c) what role or function within the undertaking has responsibility for ensuring this engagement happens and that the results inform the undertaking’s approach; and (d) how the effectiveness of, and, where relevant, outcomes and agreements from engagements are monitored. 20. Where affected communities are indigenous peoples, the undertaking shall also explain how it takes into account and ensures respect of their particular rights in its stakeholder engagement approach, including their right to free, prior and informed consent with regard to their cultural, intellectual, religious and spiritual property; activities affecting their lands and territories; and legislative or administrative measures that affect them.",Qualitative
d332d190-3e7b-4b5b-9331-f82dd15382f7,Attribute,b019caa1-a079-41f3-80e5-41b792fcc93f,S3-3 – Channels for affected communities to raise concerns,,,,,,,,The undertaking shall describe: (a) the channels it has in place for affected communities to raise their concerns or needs directly with the undertaking; and/or (b) the processes through which the undertaking supports the availability of such channels by its business relationships; and (c) how it monitors issues raised and addressed.,"The undertaking shall describe the channels in place, together with information on how the undertaking supports or requires the availability of such channels and whether it has insight into the issues raised. The channels, for raising concerns or needs, include any grievance mechanisms, hotline, dialogue processes or other means (including any existing informal mechanisms) through which members of affected communities or their legitimate representatives can raise concerns about impacts or explain needs that they would like the undertaking to address. This could include both channels provided by the undertaking directly, and channels provided by the entities who might have an impact on local communities. 24. The undertaking shall explain whether and how it assesses that affected communities are aware of and trust these structures or processes as a way to raise their concerns or needs and have them addressed, and whether the undertaking has policies in place regarding the protection of individuals that use them against retaliation.3 25. If the undertaking cannot disclose the above required information because it has not adopted a channel for raising concerns and/or does not support the availability of mechanisms by its business relationships, it shall disclose this to be the case, it shall then also provide reasons for not having adopted such a channel or processes and may report a timeframe in which it aims to have such a channel or processes to be in place",Qualitative
97db09c1-81d1-45d1-b3d7-9f5f0aa9e512,Attribute,b019caa1-a079-41f3-80e5-41b792fcc93f,"S3-4 – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",,,,,,,,The undertaking shall explain the outcome-oriented targets it may have related to: (a) reducing negative impacts on affected communities; and/or (b) advancing positive impacts on affected communities; and/or (c) managing material risks and opportunities related to affected communities.,"The summary of the description of the targets shall contain the information requirements defined in ESRS 1 related to the Disclosure Principle 1-2 - On targets, progress and tracking effectiveness. 30. The undertaking shall disclose the process for setting the targets, including whether and how the undertaking engaged directly with affected communities, or their legitimate representatives directly, or with credible proxies that have insight into their situation, in: (a) setting any such targets, (b) tracking the undertaking’s performance against them; and (c) identifying any lessons or improvements as a result of the undertaking’s performance.",Qualitative
6d232590-0e94-4958-8d1b-385e56ed5382,Attribute,b019caa1-a079-41f3-80e5-41b792fcc93f,S3-5 – Taking action on material impacts on affected communities and effectiveness of those actions,,,,,,,,"The undertaking shall explain: (a) what action is planned or underway to prevent, mitigate or remedy material negative impacts on affected communities that are connected to its operations, products or services; (b) any additional social investment or other development programmes it has in place with the primary purpose of contributing to local communities’ needs; (c) how it assesses the effectiveness of these actions, investments and programmes in delivering intended outcomes for affected communities.",,Qualitative
841e17f4-3b00-44e8-a6c7-c34292047337,Attribute,b019caa1-a079-41f3-80e5-41b792fcc93f,S3-6 – Approaches to mitigating material risks and pursuing material opportunities related to affected communities,,,,,,,,The undertaking shall explain: (a) what action is planned or underway to mitigate material risks for the undertaking arising from its impacts and dependencies on local communities; and (b) what action is planned or underway to pursue material opportunities for the undertaking in relation to local communities.,"The undertaking shall explain how the actions it has planned or is implementing in response to material risks arising from its impacts and dependencies on local communities are expected to mitigate those risks, and how it tracks their effectiveness in practice, including any evidence to date of their success. 40. The undertaking shall explain how the actions it has planned or is implementing to pursue material opportunities for the undertaking arising from its impacts and dependencies on local communities are expected to achieve the opportunities, and how it tracks their effectiveness in practice, including any evidence to date of their success",Qualitative
4ebff3b2-ff4c-4964-ae40-0e42f0ff5ac3,Layer,,ESRS S4 - Consumers and End Users,,,,,,,,,,
be75606d-be2c-4227-b376-30fb6b80d8cd,Object,4ebff3b2-ff4c-4964-ae40-0e42f0ff5ac3,"General, strategy, governance and materiality assessment",,,,,,,,,,
5e105ae9-ba43-4897-a719-d9189dad9a92,Attribute,be75606d-be2c-4227-b376-30fb6b80d8cd,S4-1 – Policies related to consumers and end-users,,,,,,,,"The undertaking shall state its policies that address the management of its material impacts of its products and/or services on consumers and end-users, as well as associated material risks and opportunities; and provide a summary of the content of the policies and how they are communicated1 .","The undertaking shall state specific human rights policy commitments that are relevant to consumers and end-users, including policies to monitor compliance with the UN Global Compact principles or OECD Guidelines for Multinational Enterprises, as well as those that address2 : (a) respect for the human rights of all stakeholders; (b) respect for the human rights of consumers and end-users; (c) engagement with affected stakeholders; and (d) measures to provide and/or enable remedy for human rights impacts The undertaking shall summarise how the policy that addresses material impacts on, and risks
and opportunities in relation to, consumers and end-users (including policy commitments, code of
conducts and other relevant policies as outlined above) is communicated in an accessible form to
consumers and end-users, business relationships, and other relevant stakeholders in the
undertaking's value chain.
15. If the undertaking does not disclose the above required information, because it does not believe
it has material impacts, risks or opportunities in relation to consumers and end-users or it has not
adopted a policy and/or objectives as outlined in ESRS 1, it shall disclose this to be the case, shall
provide reasons for not having adopted a policy or objectives, and may report a timeframe in which
it aims to have such policy or objectives in place.",Qualitative
0657ecd2-a801-4232-894a-d5c344955ec4,Attribute,be75606d-be2c-4227-b376-30fb6b80d8cd,S4-2 – Processes for engaging with consumers and end-users about impacts,,,,,,,,The undertaking shall explain its general processes for engaging with consumers and endusers and their representatives about actual and potential material impacts on them.,"The undertaking shall explain whether and how the perspectives of consumers and end-users inform its decisions or activities. This shall include, where relevant, an explanation of: (a) whether engagement occurs with affected consumers or end-users or their legitimate representatives directly, or with credible proxies that have insight into their situation; (b) the stage(s) at which engagement occurs (for example, in the development stage of a product or service or in the related marketing and sales activities), and the type of engagement (e.g., participation, consultation, information, etc.), as well as the frequency of the engagement (e.g., quarterly, yearly, etc); (c) what role or function within the undertaking has responsibility for ensuring this engagement happens and that the results inform the undertaking’s approach; and (d) how the effectiveness of, and, where relevant, outcomes and agreements from engagements are monitored.",Qualitative
f7b9092c-0340-4f7f-b39e-a332c4c52f8f,Attribute,be75606d-be2c-4227-b376-30fb6b80d8cd,S4-3 – Channels for consumers and end-users to raise concerns,,,,,,,,The undertaking shall describe: (a) the channels it has in place for consumers and end-users to raise their concerns/complaints or needs directly with the undertaking; and/or (b) the processes through which the undertaking supports the availability of mechanisms by its business relationships; and (c) how it monitors issues raised and addressed.,"The undertaking shall describe the channels in place, together with information on how the undertaking supports or requires the availability of such channels and whether it has insight into the issues raised. The channels, for raising concerns or needs, include any grievance mechanisms, hotlines, dialogue processes or other means through which consumers and endusers can raise concerns about impacts or explain needs that they would like the undertaking to address. This could include both channels provided by the undertaking, and/or channels provided by its business relationships in the value chain available to consumers and end-users who can be materially impacted. 22. The undertaking shall explain whether and how it assesses that consumers and end-users, who can be materially impacted, are aware of and trust these structures or processes as a way to raise their concerns or needs and have them addressed, and whether the undertaking has policies in place regarding the protection of individuals that use them against retaliation. 3 23. If the undertaking cannot disclose the above required information because it has not adopted a channel for raising concerns and/or does not support the availability of mechanisms by its business relationships, it shall disclose this to be the case. It shall then also provide reasons for not having adopted such a channel or processes, and may report a timeframe in which it aims to have such a channel or processes to be in place.",Qualitative
c208da6e-10ca-4fb7-902a-ca851ec2e762,Attribute,be75606d-be2c-4227-b376-30fb6b80d8cd,"S4-4 – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",,,,,,,,The undertaking shall explain the outcome-oriented targets it may have related to: (a) reducing negative impacts on consumers and end-users; and/or (b) advancing positive impacts on consumers and end-users; and/or (c) managing material risks and opportunities.,"The summary of the description of the targets shall contain the information requirements defined in ESRS 1 related to the Disclosure Principle 2 – On targets, progress and tracking effectiveness. 28. The undertaking shall disclose the process for setting the targets, including whether and how the undertaking engaged directly with affected consumers and end-users, or their legitimate representatives directly, or with credible proxies that have insight into their situation, in: (a) setting any such targets; (b) tracking the undertaking’s performance against them; (c) identifying any lessons or improvements as a result of the undertaking’s performance.",Qualitative
37d798e0-9a76-4c80-91b0-912f2cd53b85,Attribute,be75606d-be2c-4227-b376-30fb6b80d8cd,S4-5 – Taking action on material impacts on consumers and endusers and effectiveness of those actions,,,,,,,,"The undertaking shall explain: (a) what action is planned or underway to prevent, mitigate or remedy material negative impacts on consumers and end-users who are connected to its operations, products or services; (b) any additional initiatives or processes it has in place with the primary purpose of positively contributing to improved social outcomes for consumers and end-users; and (c) how it assesses the effectiveness of these actions, programmes and processes in contributing to intended outcomes for consumers and end-users.","The undertaking shall describe its approaches to: (a) identifying what action is needed and appropriate in response to a particular actual or potential material negative impact; (b) taking action in reaction to specific material negative impacts on consumers and end-users, including any action in relation to its own practices regarding product design, marketing or sales, as well as whether wider industry or collaborative action with other relevant parties will be required; and (c) ensuring that processes to provide or enable remedy in the event of negative impacts are available and effective in their implementation and outcomes. 33. The undertaking shall describe the approaches and processes through which it tracks the effectiveness of the actions it takes to address impacts. Where it has in place a target in relation to a material impact, as disclosed under ESRS S4-4 Disclosure Requirement, it shall explain how these efforts to track the effectiveness of its actions, including any indicators it uses, relate to the target and help the undertaking evaluate its progress. 34. The undertaking shall also describe whether it has additional initiatives or processes in place whose primary purpose is to deliver positive impacts for consumers and end-users, and how it tracks effectiveness of these initiatives and processes.",Qualitative
99f7c4bc-1874-4d52-87a5-f0d76c546b3a,Attribute,be75606d-be2c-4227-b376-30fb6b80d8cd,S4-6 – Approaches to mitigating material risks and pursuing material opportunities related to consumers and end-users,,,,,,,,"The undertaking shall explain: (a) what action is planned or underway to mitigate material risks for the undertaking arising from its impacts and dependencies on consumers and end-users; and (b) what action is planned or underway to pursue material opportunities for the
undertaking in relation to consumers and end-users.","The undertaking shall explain how the actions it has planned or is implementing to pursue material opportunities for the undertaking arising from its impacts and dependencies on consumers and end-users are expected to achieve the opportunities, and how it tracks their effectiveness in practice, including any evidence to date of their success.",Qualitative
