ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Title,Guidance,Description,Full_Partial_Match
b9de6996-3523-4da1-9148-e0e9647e86ac,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,c,,,,,,,,Quantitative,Of which: environmentally sustainable,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose the gross carrying amount of eligible exposures that are environmentally sustainable, as specified in the technical annex to the Commission Delegated Regulation on technical screening criteria for determining the conditions under which an economic activity qualifies as environmentally sustainable. Institutions shall disclose environmentally sustainable exposures under the objective of climate change mitigation in accordance with Article 9, point (a) and Article 10 of Regulation (EU) 2020/852. When the use of proceeds is known, (specialised lending, e.g. project finance loans, as defined in ANNEX V to Implementing Regulation (EU) 2021/451), institutions shall disclose the extent to which the exposure is environmentally sustainable based on the extent and proportion to which the project funded contributessubstantially to climate change mitigation, in accordance with Article 10, or is an enabling activity in accordance with Article 16, and meets the criteria specified in Article 3 of the same regulation. When the use of proceeds is unknown, institutions shall disclose the extent to which the exposure is environmentally sustainable by using the information from the counterparty, in accordance with Article 8 of Regulation (EU) 2020/85219, on the proportion of the turnover derived from products or services associated with economic activities that qualify as environmentally sustainable under Articles 3 of Regulation (EU) 2020/852. Each exposure shall only be considered once and shall be allocated to only one environmental objective. Where the exposures are relevant for more than one environmental objective, the allocation shall be made to the most relevant objective.",,
e5cd35f9-d4b0-4c59-9ebc-8ba1c8a058a5,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,d,,,,,,,,Quantitative,Of which: specialised lending,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Specialised lending as defined in paragraph 89 of Part 2 of Annex V to Commission Implementing Regulation (EU) 2021/451. This shall include special lending exposures, which are environmentally sustainable, under the objective of climate change mitigation in accordance with Article 9, point (a) and Article 10 of Regulation (EU) 2020/852. When the use of proceeds is known, in the case of specialised lending, institutions shall disclose the extent to which the exposure is environmentally sustainable based on the extent and proportion to which the specific project funded qualify as contributing substantially to climate change mitigation (project specific information), in accordance with Article 10 of Regulation (EU) 2020/852, or as enabling activity in accordance with Article 16, and meets the criteria specified in Article 3 of the same regulation. Institutions shall provide transparency on the kind of economic activities that are being funded through specialised lending. Where the same specialised lending exposure is relevant to two environmental objectives, institutions shall allocate it to the most relevant one.",,
8d1d607c-37de-4896-ac7e-2d69e582daae,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,e,,,,,,,,Quantitative,Of which: transitional,Article 10 of Regulation (EU) 2020/852.,,
ef0d5c79-53d4-432e-beee-4a8c2676d5c5,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,f,,,,,,,,Quantitative,Of which: enabling,Article 16 of Regulation (EU) 2020/852.,,
c29db7ff-0e3f-47cb-9b27-66e831efe488,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,g,,,,,,,,Quantitative,Of which: towards taxonomy relevant sectors,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose the gross carrying amount of eligible exposures towards sectors (4 level NACE codes) relevant for the corresponding environmental objective according to the Taxonomy, as specified in the technical annex to the Commission Delegated Regulation on technical screening criteria for determining the conditions under which an economic activity qualifies as environmentally sustainable. Institutions shall disclose exposures towards relevant sectors under the objective of climate change adaptation in accordance with Article 9, point (b) and Article 11 of Regulation (EU) 2020/852.",,
9effca5c-f708-41da-93a9-a60655652103,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,h,,,,,,,,Quantitative,Of which: environmentally sustainable,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose the gross carrying amount of eligible exposures that are environmentally sustainable, as specified in the technical annex to the Commission Delegated Regulation on technical screening criteria for determining the conditions under which an economic activity qualifies as environmentally sustainable. Institutions shall disclose environmentally sustainable exposures under the objective of climate change adaptation in accordance with Article 9, point (b) and Article 11 of Regulation (EU) 2020/852. When the use of proceeds is known, in the case of specialised lending, institutions shall disclose the extent to which the exposure is environmentally sustainable based on the extent and proportion to which the project funded qualify as contributing substantially to climate change adaptation, in accordance with Article 11, or as enabling activity in accordance with Article 16, and meets the criteria specified in Article 3 of that Regulation. Where the use of proceeds is unknown institutions shall disclose the extent to which the exposure is environmentally sustainable by using the information from the counterparty, in accordance with Article 8 of Regulation (EU) 2020/852, on the proportion of the turnover derived from products or services associated with economic activities that qualify as environmentally sustainable under Articles 3 of that Regulation. Each exposure shall only be considered once and shall be allocated to only one environmental objective. Where the exposures are relevant for more than one environmental objective, exposures shall be allocated to the most relevant objective.",,
a591eabc-11aa-4154-afc8-5d282fc691fa,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,i,,,,,,,,Quantitative,Of which: specialised lending,"Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Specialised lending as defined in paragraph 89 of Part 2 of Annex V to Commission Implementing Regulation (EU) 2021/451. Institutions shall disclose special lending exposures, which are environmentally sustainable, under the objective of climate change adaptation in accordance with Article 9, point (b) and Article 11 of Regulation (EU) 2020/852. Institutions shall disclose the extent to which the exposure is environmentally sustainable by using the information from the counterparty. When the use of proceeds is known, in the case of specialised lending, institutions shall disclose the extent to which the exposure is environmentally sustainable based on the extent and proportion to which the specific project funded qualify as contributing substantially to climate change adaptation (project specific information), in accordance with Article 11, or as enabling activity in accordance with Article 16, and meet the criteria specified in Article 3 of that Regulation. Institutions shall provide transparency on the kind of economic activities that are being funded through specialised lending. Where the same specialised lending exposure can be relevant for two environmental objectives, the exposure shall be allocated to the most relevant one.",,
b2d7ee0a-a175-44e3-a81b-0ca2a6302413,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,j,,,,,,,,Quantitative,Of which: adaptation,Article 11 of Regulation (EU) 2020/852. These activities shall cover those that are not enabling activities.,,
9988cfb6-b794-4fb0-ac1d-8f1bad818e6a,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,k,,,,,,,,Quantitative,Of which: enabling,Article 16 of Regulation (EU) 2020/852.,,
1829ac9d-8819-4721-b39e-eb7c8eaac40a,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,l,,"49235240-6476-4864-88a4-ea420ac89f65,13567538-4f8b-4059-9b0d-722dd4dff071",,,,,,Quantitative,Of which: towards taxonomy relevant sectors,Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. They shall be the sum of column (b) and column (g) of this template.,,
f03e2403-51bb-4dc5-93a1-fa44ee5c1e3d,Transition,,,1829ac9d-8819-4721-b39e-eb7c8eaac40a,49235240-6476-4864-88a4-ea420ac89f65,,,,,,,,,,Part
947a3ea5-c752-47af-8061-d2917b9866fc,Transition,,,1829ac9d-8819-4721-b39e-eb7c8eaac40a,13567538-4f8b-4059-9b0d-722dd4dff071,,,,,,,,,,Part
5ba5d12d-57a9-4c51-a931-b80352e8cc97,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,m,,,,,,,,Quantitative,Of which: environmentally sustainable,Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. They shall be the sum of column (c) and column (h) of this template.,,
fdd268be-b0a2-49a8-9ab2-4311dbaf38aa,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,n,,,,,,,,Quantitative,Of which: specialised lending,Gross carrying amount as defined in Part 1 of Annex V to Commission Implementing Regulation (EU) 2021/451. Specialised lending as defined in paragraph 89 of Part 2 of Annex V to Implementing Regulation (EU) 2021/451. They shall be the sum of column (d) and column (i) of this template.,,
26aeb842-2436-4df5-b99b-be1c5fbbb372,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,o,,,,,,,,Quantitative,Of which: transitional/adaptation,Article 10 and Article 11 of Regulation (EU) 2020/852. They shall be the sum of column (e) and column (j) of this template.,,
4a737d25-342d-4527-9581-2a1977819644,Attribute,818a3462-1dd1-4ecc-82d5-6c733d2f8c53,p,,,,,,,,Quantitative,Of which: enabling,Article 16 of Regulation (EU) 2020/852. They shall be the sum of column (f) and column (k) of this template.,,
7c80ea44-af05-42d5-9dff-7148ffbacd38,Group,bc1c21dd-5bd1-4278-a724-fbe1447f2126,Rows,,,,,,,,,,,,
b580d94d-7eaf-4a3d-af56-e9f0ad37785d,Group,7c80ea44-af05-42d5-9dff-7148ffbacd38,GAR - Covered assets in both numerator and denominator,,,,,,,,Quantitative,,Eligible exposures shall be those that are related to the counterparties and asset classes covered in the scope of the disclosure requirements in accordance with Article 8 of Regulation (EU) 2020/852.,,
1208dfa1-c8d1-4b90-b452-3842220cd01b,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,1,,,,,,,,Quantitative,"Loans and advances, debt securities and equity instruments not HfT eligible for GAR calculation","Loans and advances, debt securities and equity instruments classified under the accounting portfolios in the banking book, not held for trading and not held for sale as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.",,
7a855bd1-86b1-4da5-80f0-5e2c5ca9f592,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,2,,,,,,,,Quantitative,Financial corporations,Exposures defined in point (c) and point (d) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
163434f1-c527-47cd-9d85-215c6ebb3878,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,3,,,,,,,,Quantitative,Credit institutions,Exposures defined in point (c) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
a369ec68-498f-42fc-a263-2228fd396845,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,4,,,,,,,,Quantitative,Loans and advances,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
ea9cb235-d9ff-406a-a611-d8e5ed2539da,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,5,,,,,,,,Quantitative,Debt securities,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
19bfaecf-0abe-4b22-8dc3-abe5f8167edd,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,6,,,,,,,,Quantitative,Equity instruments,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
876edbc4-00ae-4674-a58f-144fbd64c398,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,7,,,,,,,,Quantitative,Other financial corporations,Exposures to other financial corporations as defined in point (d) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
f32b0af0-f7b6-4ada-af69-a9ed4da68ba5,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,8,,,,,,,,Quantitative,Of which: investment firms,Exposures to investment firms as defined in Article 4(2) of CRR.,,
86a4336b-7f8b-43fe-84d0-8072825802d9,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,9,,,,,,,,Quantitative,Loans and advances,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,,
8b782f2f-8bbb-4661-933f-4fab947d3f69,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,10,,,,,,,,Quantitative,Debt securities,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
00f668ab-9c8d-4f35-8083-d46c2a5d0256,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,11,,,,,,,,Quantitative,Equity instruments,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
08604a34-032c-49e7-8050-0603e949fbe4,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,12,,,,,,,,Quantitative,Of which: management companies,"Exposures to management companies as defined in Article 2(1), point (b) of Directive 2009/65/EC on the coordination of laws, regulations and administrative provisions relating to undertakings for collective investment in transferable securities (UCITS)",,
97d94aba-3747-4131-bbe2-614de94710dd,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,13,,,,,,,,Quantitative,Loans and advances,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,,
61c491cc-cbfe-4394-b28c-2885aab9c2ba,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,14,,,,,,,,Quantitative,Debt securities,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
f13e21f0-35c6-47b4-9589-76897ea23dd4,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,15,,,,,,,,Quantitative,Equity instruments,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
a83554ac-2428-4b72-9123-68ee23d5d1fb,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,16,,,,,,,,Quantitative,Of which: insurance undertakings,Exposures to insurance undertakings as defined in Article 4(5) of CRR,,
66cef8dd-f97d-48bf-ab01-4d87181c2154,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,17,,,,,,,,Quantitative,Loans and advances,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,,
c6ac58c2-d87b-4382-a7b7-1b2ae5f76f56,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,18,,,,,,,,Quantitative,Debt securities,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
ce0434c8-2a23-4067-8b9d-5f577c6ca74f,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,19,,,,,,,,Quantitative,Equity instruments,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
878ae78c-4483-4b99-b045-c18287dd04ff,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,20,,,,,,,,Quantitative,Non-financial corporations (subject to NFRD disclosure obligations),"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’).",,
d2c61f09-ac2e-404c-95e0-cbe3779f325e,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,21,,,,,,,,Quantitative,Loans and advances,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,,
7ca259d4-343e-4b8d-9b56-61803c6b7346,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,22,,,,,,,,Quantitative,Debt securities,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
4d1b347e-66f7-46b4-8985-2571d822af68,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,23,,,,,,,,Quantitative,Equity instruments,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
b6732cef-14ae-4d5e-8eab-d54eda88b264,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,24,,,,,,,,Quantitative,Households,"Loans and advances as defined in point (f) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451. Credit institutions shall collect information from their counterparties bilaterally through the loan origination process, and the regular credit review and monitoring process.",,
3017cd16-ba41-4460-a5cf-e346788f9875,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,25,,,,,,,,Quantitative,Of which: loans collateralised by residential immovable property,"Loans collateralised by residential immovable property as defined in point (a) of paragraph 173 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451. The taxonomy alignment of these exposures shall only be assessed following a simplified approach for the objective of climate change mitigation in accordance with the technical screening criteria for buildings, namely renovation and acquisition and ownership in accordance with points 7.2., 7.3., 7.4., 7.5, 7.6., and 7.7. respectively, of Annex I to Climate Delegated Act, based on the energy efficiency of the underlying collateral.",,
b89f42f8-a9ba-4242-82d9-4b9163bccbdc,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,26,,,,,,,,Quantitative,Of which: building renovation loans,"Loans that are granted to households with the purpose of renovating their house. The taxonomy alignment of these exposures shall only be assessed following a simplified approach for the objective of climate change mitigation in accordance with the technical screening criteria for buildings, namely renovation and acquisition and ownership in accordance with points 7.2., 7.3., 7.4., 7.5, 7.6., and 7.7. respectively, of Annex I to Climate Delegated Act, based on the energy efficiency la of the underlying collateral.",,
0955d25f-db57-4e7a-8992-6913b9685999,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,27,,,,,,,,Quantitative,Of which: motor vehicle loans,"Motor vehicle loans as defined in point (b)(ii) of paragraph 173 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451 and other loans granted for the acquisition of a motor vehicle assessed following a simplified approach for the objective of climate change mitigation in accordance with the technical screening criteria for financing, renting, leasing of vehicles in accordance with Section 6.5 of Annex I to Climate Delegated Act, based on the energy efficiency of the underlying vehicle.",,
5ee3aaf6-4e43-4a63-a4a2-456d4c764366,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,28,,,,,,,,Quantitative,Local governments financing,The addition of rows 29 and 30.,,
45547177-4903-4076-b1e7-ede6b750b22a,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,29,,,,,,,,Quantitative,Housing financing,Loans granted by institutions to local government with the aim of funding the acquisition of their place of residence of households in the municipality.,,
782a03df-c54d-4d46-a52a-e1efb089bb96,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,30,,,,,,,,Quantitative,Other local governments financing,Loans granted by institutions to local government with the aim of funding any assets other than the acquisition of their place of residence of households in the municipality.,,
4dcc0367-eac1-4e03-9bce-34b87efc004c,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,31,,,,,,,,Quantitative,Collateral obtained by taking possession: residential and commercial immovable properties,Collateral obtained by taking possession as defined in paragraph 341 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
4bed13c8-ef2c-414b-8282-7b18469e2adf,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,32,,"49235240-6476-4864-88a4-ea420ac89f65,13567538-4f8b-4059-9b0d-722dd4dff071",,,,,,Quantitative,Total GAR assets,This row shall be equal to row 1 of this template.,,
af2f45dc-3ccf-474b-b2c9-e5155f43ba7f,Transition,,,4bed13c8-ef2c-414b-8282-7b18469e2adf,49235240-6476-4864-88a4-ea420ac89f65,,,,,,,,,,Part
50d83191-1f0f-4f56-973a-09ad372850ea,Transition,,,4bed13c8-ef2c-414b-8282-7b18469e2adf,13567538-4f8b-4059-9b0d-722dd4dff071,,,,,,,,,,Part
ca5f4a64-6ace-446c-96d8-f93e1e51c718,Group,7c80ea44-af05-42d5-9dff-7148ffbacd38,Assets excluded from the numerator for GAR calculation (covered in the denominator),,,,,,,,Quantitative,,,,
d6299cbe-6fbd-4786-805c-af691ad0c613,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,33,,,,,,,,Quantitative,EU Non-financial corporations (not subject to NFRD disclosure obligations),"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are located in the EU and not subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’).",,
83ed2c05-3ff5-478e-b62b-c1bf300899ef,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,34,,,,,,,,Quantitative,Loans and advances,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,,
63327c8e-5e7c-4462-91d6-971def1b1c30,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,35,,,,,,,,Quantitative,Debt securities,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
de8bd709-fcc3-4fa2-86dc-979263035948,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,36,,,,,,,,Quantitative,Equity instruments,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
3e9ac62e-2b88-4627-a315-67ef6c03f3e9,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,37,,,,,,,,Quantitative,Non-EU Non-financial corporations (not subject to NFRD disclosure obligations),"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are located outside the EU and not subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’).",,
cc25e2b9-2883-4353-aeba-313d606f965f,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,38,,,,,,,,Quantitative,Loans and advances,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,,
f9cfeb12-2f91-4dab-8ba4-05007747aa87,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,39,,,,,,,,Quantitative,Debt securities,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
9a50324a-5bf8-479e-8684-497ead4d9dd4,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,40,,,,,,,,Quantitative,Equity instruments,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
f57a50b2-6d78-4d37-a189-eb9875d9362e,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,41,,,,,,,,Quantitative,Derivatives,Derivatives not held for trading as defined in section ten of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
2b019527-a6c5-43b4-b1bc-386163353ef2,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,42,,,,,,,,Quantitative,On demand interbank loans,‘Other demand deposits’ as defined in paragraph 3 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
f34244c4-54b6-4f38-a847-32e5342c1d28,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,43,,,,,,,,Quantitative,Cash and cash-related assets,‘Cash on hand’ as defined in paragraph 1 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,,
fbfd3d43-a343-4f7e-9f70-cb16c5029679,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,44,,,,,,,,Quantitative,"Other assets (e.g. Goodwill, commodities etc.)",Other assets in the balance-sheet of the institution not included in the previous rows of this template or in rows 49 to 51 of this template.,,
4f6e6074-8363-4c65-a6e2-64427d38340b,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,45,,49235240-6476-4864-88a4-ea420ac89f65,,,,,,Quantitative,Total assets in the denominator (GAR),"This row shall be the sum of rows 32, 43 and 44 to 47 of this template",,
abb21109-cd4f-44c1-bc77-a52350773714,Transition,,,4f6e6074-8363-4c65-a6e2-64427d38340b,49235240-6476-4864-88a4-ea420ac89f65,,,,,,,,,,Part
3bccd649-99c8-46f6-aef9-37f5a9a80357,Group,7c80ea44-af05-42d5-9dff-7148ffbacd38,Other assets excluded from both the numerator and denominator for GAR calculation,,,,,,,,Quantitative,,,,
d82fc8c4-0878-4c1b-b211-432c4ed6f714,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,46,,,,,,,,Quantitative,Sovereigns,"General governments as defined in paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, excluding exposures included in rows 29 and 30 of this template.",,
240cb31f-0c72-4c26-ad79-aed2f481ab0c,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,47,,,,,,,,Quantitative,Central banks exposure,Exposures towards central banks.,,
6e2494f8-6f74-40a6-a519-434a6f915096,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,48,,,,,,,,Quantitative,Trading book,Financial assets held for trading or trading financial assets as defined in the applicable accounting principles.,,
5871e04a-7df2-488f-b700-0a218c4fd89f,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,49,,,,,,,,Quantitative,Total assets excluded from numerator and denominator,This row shall be the sum of rows 49 to 51 of this template.,,
c2d8a834-002b-4e90-90f6-aa5646ab74ff,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,50,,,,,,,,Quantitative,Total assets,This row shall be the sum of rows 48 and 52 of this template.,,
5e99a38c-efe2-423a-9459-788410ac1f08,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Template 8: GAR (%),,,,,,,,,,,,
222f8bb9-0fe5-40a3-a802-152fb06cb1e6,Group,5e99a38c-efe2-423a-9459-788410ac1f08,Columns,,,,,,,,,,,,
fc9c65d5-1710-4096-a101-a146d9565321,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,a,,,,,,,,Quantitative,Proportion of assets funding taxonomy relevant sectors,"The proportion of the stock of assets funding taxonomy-relevant activities (i.e., eligible assets) in total stock of covered assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding taxonomy relevant sectors for the objective of climate change mitigation as defined in the instructions corresponding to column ‘b’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.",,
0fed7973-a70d-48e3-b507-2eba2bb973fe,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,b,,,,,,,,Quantitative,Of which: environmentally sustainable,"The proportion of the stock of assets funding environmentally sustainable activities (i.e., aligned assets) in the stock of eligible assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding environmentally sustainable activities for the objective of climate change mitigation as defined in the instructions corresponding to column ‘c’ of
Template 7.
The denominator of the KPI shall be the gross carrying amount of covered
exposures as defined in the instructions corresponding to column ‘a’ of Template
7.",,
3bb3eb37-3c16-459e-86fd-a94622774ad1,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,c,,,,,,,,Quantitative,Of which: specialised lending,The proportion of the stock of assets categorised as specialised lending funding environmentally sustainable activities for the objective of climate change mitigation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘d’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7,,
6755c412-efcc-4cf6-9a7d-807bb855be7d,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,d,,,,,,,,Quantitative,Of which: transitional,Article 10 of Regulation (EU) 2020/852. The proportion of the stock of assets related to transitional activities for the objective of climate change mitigation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘e’ of Template 8. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,,
69f8bd8d-6f01-4a12-9e4e-be37aa562f4e,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,e,,,,,,,,Quantitative,Of which: enabling,Article 16 of Regulation (EU) 2020/852. The proportion of the stock of assets related to enabling activities for the objective of climate change mitigation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘f’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,,
