ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,NACE Code (EU Taxonomy Format),EU Taxonomy Activity Code,Description,Criteria,NACE Codes
6d9e9b41-c264-48ce-a301-40e0101b1043,Attribute,af0d39cb-65a4-416e-adfe-d8d477ea1617,6.1 - 4(b),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for transport of freight or for the combined transport of freight and passengers on sea or coastal waters, whether scheduled or not. Purchase, financing, renting and operation of vessels required for port operations and auxiliary activities, such as tugboats, mooring vessels, pilot vessels, salvage vessels and ice-breakers.",favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,"H50.2, H52.22, N77.34"
a57a1f9a-d75e-44dc-88c2-05779f8cae0a,Attribute,af0d39cb-65a4-416e-adfe-d8d477ea1617,6.1 - 4(c),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for transport of freight or for the combined transport of freight and passengers on sea or coastal waters, whether scheduled or not. Purchase, financing, renting and operation of vessels required for port operations and auxiliary activities, such as tugboats, mooring vessels, pilot vessels, salvage vessels and ice-breakers.","are consistent with local, sectoral, regional or national adaptation plans and strategies;","H50.2, H52.22, N77.34"
4fc7be46-204b-4c5c-b3b8-7d0a7ca12468,Attribute,af0d39cb-65a4-416e-adfe-d8d477ea1617,6.1 - 4(d),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for transport of freight or for the combined transport of freight and passengers on sea or coastal waters, whether scheduled or not. Purchase, financing, renting and operation of vessels required for port operations and auxiliary activities, such as tugboats, mooring vessels, pilot vessels, salvage vessels and ice-breakers.",are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,"H50.2, H52.22, N77.34"
e475932a-e2d1-4c80-a70d-dc5866411711,Attribute,af0d39cb-65a4-416e-adfe-d8d477ea1617,6.1 - 4(e),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for transport of freight or for the combined transport of freight and passengers on sea or coastal waters, whether scheduled or not. Purchase, financing, renting and operation of vessels required for port operations and auxiliary activities, such as tugboats, mooring vessels, pilot vessels, salvage vessels and ice-breakers.","where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.","H50.2, H52.22, N77.34"
9a42737f-2853-4956-a585-bc7f4193522b,Object,cadd32a8-8d24-486b-a1d0-e747cfcca5c9,Sea and coastal passenger water transport,"ea671646-99e2-45c4-bcc0-750716bb12d2,519b7cfd-829b-4f51-93b7-bbcb165199fd,1adfc70d-febe-47af-8463-ac7160fc64cd",,,,,,,"H50.10, N77.21, N77.34",6.11,,,
dfab18f9-8466-46ce-8824-ed24e3aa60a7,Attribute,9a42737f-2853-4956-a585-bc7f4193522b,6.11 - 1,,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for performing passenger transport, on sea or coastal waters, whether scheduled or not",The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,"H50.10, N77.21, N77.34"
eb67ef63-9f7f-4bc9-bd15-675695665ed9,Attribute,9a42737f-2853-4956-a585-bc7f4193522b,6.11 - 2(a),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for performing passenger transport, on sea or coastal waters, whether scheduled or not",screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,"H50.10, N77.21, N77.34"
cc71b017-b313-435e-afda-b8ac1a685fe0,Attribute,9a42737f-2853-4956-a585-bc7f4193522b,6.11 - 2(b),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for performing passenger transport, on sea or coastal waters, whether scheduled or not","where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;","H50.10, N77.21, N77.34"
57058ce1-2359-462e-92d5-a312e472bec2,Attribute,9a42737f-2853-4956-a585-bc7f4193522b,6.11 - 2(c),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for performing passenger transport, on sea or coastal waters, whether scheduled or not",an assessment of adaptation solutions that can reduce the identified physical climate risk.,"H50.10, N77.21, N77.34"
5e3b179c-cac4-4c05-a074-5f91b6a198ff,Attribute,9a42737f-2853-4956-a585-bc7f4193522b,6.11 - 3,,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for performing passenger transport, on sea or coastal waters, whether scheduled or not","The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.","H50.10, N77.21, N77.34"
80c05d5e-c69f-4c8d-bdd2-6559709ae12c,Attribute,9a42737f-2853-4956-a585-bc7f4193522b,6.11 - 4(a),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for performing passenger transport, on sea or coastal waters, whether scheduled or not","do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;","H50.10, N77.21, N77.34"
2d55b218-5e27-40a2-b2ed-45b53b913e5c,Attribute,9a42737f-2853-4956-a585-bc7f4193522b,6.11 - 4(b),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for performing passenger transport, on sea or coastal waters, whether scheduled or not",favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,"H50.10, N77.21, N77.34"
1e634802-6342-4d50-b639-28b5df2eea2d,Attribute,9a42737f-2853-4956-a585-bc7f4193522b,6.11 - 4(c),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for performing passenger transport, on sea or coastal waters, whether scheduled or not","are consistent with local, sectoral, regional or national adaptation plans and strategies;","H50.10, N77.21, N77.34"
3c152e85-f79e-453c-b1b2-5d10a4ba888c,Attribute,9a42737f-2853-4956-a585-bc7f4193522b,6.11 - 4(d),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for performing passenger transport, on sea or coastal waters, whether scheduled or not",are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,"H50.10, N77.21, N77.34"
1a424da3-fdf2-439e-ac87-4c2939c2760a,Attribute,9a42737f-2853-4956-a585-bc7f4193522b,6.11 - 4(e),,,,,,,,,,"Purchase, financing, chartering (with or without crew) and operation of vessels designed and equipped for performing passenger transport, on sea or coastal waters, whether scheduled or not","where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.","H50.10, N77.21, N77.34"
bf7c0ab3-3e90-4b27-82b4-6758006ab930,Object,cadd32a8-8d24-486b-a1d0-e747cfcca5c9,Retrofitting of sea and coastal freight and passenger water transport,"8197f98e-8148-47be-bd8e-8f5148a2d0f2,ea671646-99e2-45c4-bcc0-750716bb12d2,9177a112-9ad5-45e5-816f-64022c898094,5f60b861-4cff-430d-96e3-50dcc94bd130,519b7cfd-829b-4f51-93b7-bbcb165199fd",,,,,,,"H50.10, H50.2, H52.22, C33.15, N77.21",6.12,,,
ec8ac4a4-0178-4ca0-b84b-46a1616083f6,Attribute,bf7c0ab3-3e90-4b27-82b4-6758006ab930,6.12 -1,,,,,,,,,,"Retrofit and upgrade of vessels designed and equipped for the transport of freight or passengers on sea or coastal waters, and of vessels required for port operations and auxiliary activities",The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,"H50.10, H50.2, H52.22, C33.15, N77.21"
1ddbffea-84f7-46ff-99ff-94d7e8756368,Attribute,bf7c0ab3-3e90-4b27-82b4-6758006ab930,6.12 - 2(a),,,,,,,,,,"Retrofit and upgrade of vessels designed and equipped for the transport of freight or passengers on sea or coastal waters, and of vessels required for port operations and auxiliary activities",screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,"H50.10, H50.2, H52.22, C33.15, N77.21"
8e257e00-345a-4155-9af3-7ac08833f25b,Attribute,bf7c0ab3-3e90-4b27-82b4-6758006ab930,6.12 - 2(b),,,,,,,,,,"Retrofit and upgrade of vessels designed and equipped for the transport of freight or passengers on sea or coastal waters, and of vessels required for port operations and auxiliary activities","where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;","H50.10, H50.2, H52.22, C33.15, N77.21"
98b0be68-aa65-4fbe-ab45-91d487482758,Attribute,bf7c0ab3-3e90-4b27-82b4-6758006ab930,6.12 - 2(c),,,,,,,,,,"Retrofit and upgrade of vessels designed and equipped for the transport of freight or passengers on sea or coastal waters, and of vessels required for port operations and auxiliary activities",an assessment of adaptation solutions that can reduce the identified physical climate risk.,"H50.10, H50.2, H52.22, C33.15, N77.21"
76e6aa54-5922-4b12-8d00-2d43f632b4fc,Attribute,bf7c0ab3-3e90-4b27-82b4-6758006ab930,6.12 - 3,,,,,,,,,,"Retrofit and upgrade of vessels designed and equipped for the transport of freight or passengers on sea or coastal waters, and of vessels required for port operations and auxiliary activities","The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.","H50.10, H50.2, H52.22, C33.15, N77.21"
266aa76c-598c-477d-b02d-bb3fe7450bae,Attribute,bf7c0ab3-3e90-4b27-82b4-6758006ab930,6.12 - 4(a),,,,,,,,,,"Retrofit and upgrade of vessels designed and equipped for the transport of freight or passengers on sea or coastal waters, and of vessels required for port operations and auxiliary activities","do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;","H50.10, H50.2, H52.22, C33.15, N77.21"
05a91b3a-34b5-4a7c-90d9-c9136767ae21,Attribute,bf7c0ab3-3e90-4b27-82b4-6758006ab930,6.12 - 4(b),,,,,,,,,,"Retrofit and upgrade of vessels designed and equipped for the transport of freight or passengers on sea or coastal waters, and of vessels required for port operations and auxiliary activities",favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,"H50.10, H50.2, H52.22, C33.15, N77.21"
e8c1c82c-0947-4781-9ffe-0034d79ec66e,Attribute,bf7c0ab3-3e90-4b27-82b4-6758006ab930,6.12 - 4(c),,,,,,,,,,"Retrofit and upgrade of vessels designed and equipped for the transport of freight or passengers on sea or coastal waters, and of vessels required for port operations and auxiliary activities","are consistent with local, sectoral, regional or national adaptation plans and strategies;","H50.10, H50.2, H52.22, C33.15, N77.21"
88ee629e-955b-4e61-8626-bf2c53205393,Attribute,bf7c0ab3-3e90-4b27-82b4-6758006ab930,6.12 - 4(d),,,,,,,,,,"Retrofit and upgrade of vessels designed and equipped for the transport of freight or passengers on sea or coastal waters, and of vessels required for port operations and auxiliary activities",are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,"H50.10, H50.2, H52.22, C33.15, N77.21"
1a2bbd20-1880-499f-bdc0-10defae3e47a,Attribute,bf7c0ab3-3e90-4b27-82b4-6758006ab930,6.12 - 4(e),,,,,,,,,,"Retrofit and upgrade of vessels designed and equipped for the transport of freight or passengers on sea or coastal waters, and of vessels required for port operations and auxiliary activities","where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.","H50.10, H50.2, H52.22, C33.15, N77.21"
73957add-83ec-4e40-aa5b-d5bcf1538f3d,Object,cadd32a8-8d24-486b-a1d0-e747cfcca5c9,"Infrastructure for personal mobility, cycle logistics","64e891f1-1832-4fa8-9b7a-cea7fa6b560e,68f9c8f3-a15c-401b-90cd-8eb18d93d7a1,86952998-9094-40e7-b5d7-c5d429556458,eabc3761-d1e9-4c89-8b9a-70585ea98df8",,,,,,,"F42.11, F42.12, F42.13, F43.21, F711, F71.20",6.13,,,
081d8b32-5159-4b42-a962-a60863c761e0,Attribute,73957add-83ec-4e40-aa5b-d5bcf1538f3d,6.13 -1,,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure for personal mobility, including the construction of roads, motorways bridges and tunnels and other infrastructure that are dedicated to pedestrians and bicycles, with or without electric assist.",The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,"F42.11, F42.12, F42.13, F43.21, F711, F71.20"
30389fff-e524-4c3f-8c2a-00bc06d77df8,Attribute,73957add-83ec-4e40-aa5b-d5bcf1538f3d,6.13 - 2(a),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure for personal mobility, including the construction of roads, motorways bridges and tunnels and other infrastructure that are dedicated to pedestrians and bicycles, with or without electric assist.",screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,"F42.11, F42.12, F42.13, F43.21, F711, F71.20"
9ad568d5-eb84-4b7a-a9d2-14504672cf9c,Attribute,73957add-83ec-4e40-aa5b-d5bcf1538f3d,6.13 - 2(b),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure for personal mobility, including the construction of roads, motorways bridges and tunnels and other infrastructure that are dedicated to pedestrians and bicycles, with or without electric assist.","where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;","F42.11, F42.12, F42.13, F43.21, F711, F71.20"
b90fd552-9e23-4a11-99aa-e79adf99ac0b,Attribute,73957add-83ec-4e40-aa5b-d5bcf1538f3d,6.13 - 2(c),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure for personal mobility, including the construction of roads, motorways bridges and tunnels and other infrastructure that are dedicated to pedestrians and bicycles, with or without electric assist.",an assessment of adaptation solutions that can reduce the identified physical climate risk.,"F42.11, F42.12, F42.13, F43.21, F711, F71.20"
7a71ba8c-6d6a-4639-9058-7a4002e1f476,Attribute,73957add-83ec-4e40-aa5b-d5bcf1538f3d,6.13 - 3,,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure for personal mobility, including the construction of roads, motorways bridges and tunnels and other infrastructure that are dedicated to pedestrians and bicycles, with or without electric assist.","The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.","F42.11, F42.12, F42.13, F43.21, F711, F71.20"
f25d5200-b86f-43a9-9d1a-7d1b52ce191a,Attribute,73957add-83ec-4e40-aa5b-d5bcf1538f3d,6.13 - 4(a),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure for personal mobility, including the construction of roads, motorways bridges and tunnels and other infrastructure that are dedicated to pedestrians and bicycles, with or without electric assist.","do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;","F42.11, F42.12, F42.13, F43.21, F711, F71.20"
a0e2bb53-6cc7-4daf-a9bb-bd78e07f8832,Attribute,73957add-83ec-4e40-aa5b-d5bcf1538f3d,6.13 - 4(b),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure for personal mobility, including the construction of roads, motorways bridges and tunnels and other infrastructure that are dedicated to pedestrians and bicycles, with or without electric assist.",favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,"F42.11, F42.12, F42.13, F43.21, F711, F71.20"
bcec3c3c-c8da-4993-be7f-21078d950f96,Attribute,73957add-83ec-4e40-aa5b-d5bcf1538f3d,6.13 - 4(c),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure for personal mobility, including the construction of roads, motorways bridges and tunnels and other infrastructure that are dedicated to pedestrians and bicycles, with or without electric assist.","are consistent with local, sectoral, regional or national adaptation plans and strategies;","F42.11, F42.12, F42.13, F43.21, F711, F71.20"
e8c2bdc2-d465-4d45-a681-f07dbdd89d89,Attribute,73957add-83ec-4e40-aa5b-d5bcf1538f3d,6.13 - 4(d),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure for personal mobility, including the construction of roads, motorways bridges and tunnels and other infrastructure that are dedicated to pedestrians and bicycles, with or without electric assist.",are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,"F42.11, F42.12, F42.13, F43.21, F711, F71.20"
bb2137c2-cf74-46fe-bb41-f7d92a2e6ab4,Attribute,73957add-83ec-4e40-aa5b-d5bcf1538f3d,6.13 - 4(e),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure for personal mobility, including the construction of roads, motorways bridges and tunnels and other infrastructure that are dedicated to pedestrians and bicycles, with or without electric assist.","where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.","F42.11, F42.12, F42.13, F43.21, F711, F71.20"
73386f64-008d-4fc1-9284-f1747a4ec4a7,Object,cadd32a8-8d24-486b-a1d0-e747cfcca5c9,Infrastructure for rail transport,"68f9c8f3-a15c-401b-90cd-8eb18d93d7a1,86952998-9094-40e7-b5d7-c5d429556458,eabc3761-d1e9-4c89-8b9a-70585ea98df8,1ad56f0f-5de7-4f63-954e-a546f20d219a,8a96529a-f76b-49e1-8806-242da1850641,e6485ede-28d2-4896-be71-80f09f34f342",,,,,,,"F42.12, F42.13, M71.12, M71.20, F43.21, H52.21",6.14,,,
56339136-fb50-48ad-bf73-0a01eea8458f,Attribute,73386f64-008d-4fc1-9284-f1747a4ec4a7,6.14 -1,,,,,,,,,,"Construction, modernisation, operation and maintenance of railways and subways as well as bridges and tunnels, stations, terminals, rail service facilities ( 273 ), safety and traffic management systems",The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,"F42.12, F42.13, M71.12, M71.20, F43.21, H52.21"
569760b8-5b03-4062-a281-d85c33b9e544,Attribute,73386f64-008d-4fc1-9284-f1747a4ec4a7,6.14 - 2(a),,,,,,,,,,"Construction, modernisation, operation and maintenance of railways and subways as well as bridges and tunnels, stations, terminals, rail service facilities ( 273 ), safety and traffic management systems",screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,"F42.12, F42.13, M71.12, M71.20, F43.21, H52.21"
ed7ae130-821d-4366-b93e-4a8ff7a422be,Attribute,73386f64-008d-4fc1-9284-f1747a4ec4a7,6.14 - 2(b),,,,,,,,,,"Construction, modernisation, operation and maintenance of railways and subways as well as bridges and tunnels, stations, terminals, rail service facilities ( 273 ), safety and traffic management systems","where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;","F42.12, F42.13, M71.12, M71.20, F43.21, H52.21"
7c99a727-a3ef-4ef5-a14d-e53c6b880e77,Attribute,73386f64-008d-4fc1-9284-f1747a4ec4a7,6.14 - 2(c),,,,,,,,,,"Construction, modernisation, operation and maintenance of railways and subways as well as bridges and tunnels, stations, terminals, rail service facilities ( 273 ), safety and traffic management systems",an assessment of adaptation solutions that can reduce the identified physical climate risk.,"F42.12, F42.13, M71.12, M71.20, F43.21, H52.21"
c635a606-4ce0-42f8-a001-46b8ee600c55,Attribute,73386f64-008d-4fc1-9284-f1747a4ec4a7,6.14 - 3,,,,,,,,,,"Construction, modernisation, operation and maintenance of railways and subways as well as bridges and tunnels, stations, terminals, rail service facilities ( 273 ), safety and traffic management systems","The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.","F42.12, F42.13, M71.12, M71.20, F43.21, H52.21"
5cc43e28-a079-4dd5-8ad5-80dd4db6d6c4,Attribute,73386f64-008d-4fc1-9284-f1747a4ec4a7,6.14 - 4(a),,,,,,,,,,"Construction, modernisation, operation and maintenance of railways and subways as well as bridges and tunnels, stations, terminals, rail service facilities ( 273 ), safety and traffic management systems","do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;","F42.12, F42.13, M71.12, M71.20, F43.21, H52.21"
e84d34a1-befa-491b-b223-3fc374d68228,Attribute,73386f64-008d-4fc1-9284-f1747a4ec4a7,6.14 - 4(b),,,,,,,,,,"Construction, modernisation, operation and maintenance of railways and subways as well as bridges and tunnels, stations, terminals, rail service facilities ( 273 ), safety and traffic management systems",favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,"F42.12, F42.13, M71.12, M71.20, F43.21, H52.21"
1177fb04-376d-4f9b-bff7-323c0caa8684,Attribute,73386f64-008d-4fc1-9284-f1747a4ec4a7,6.14 - 4(c),,,,,,,,,,"Construction, modernisation, operation and maintenance of railways and subways as well as bridges and tunnels, stations, terminals, rail service facilities ( 273 ), safety and traffic management systems","are consistent with local, sectoral, regional or national adaptation plans and strategies;","F42.12, F42.13, M71.12, M71.20, F43.21, H52.21"
42d0c350-44d7-4f60-b664-75ee74853251,Attribute,73386f64-008d-4fc1-9284-f1747a4ec4a7,6.14 - 4(d),,,,,,,,,,"Construction, modernisation, operation and maintenance of railways and subways as well as bridges and tunnels, stations, terminals, rail service facilities ( 273 ), safety and traffic management systems",are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,"F42.12, F42.13, M71.12, M71.20, F43.21, H52.21"
5468f6b5-4d16-4a90-aedc-64de91ab170e,Attribute,73386f64-008d-4fc1-9284-f1747a4ec4a7,6.14 - 4(e),,,,,,,,,,"Construction, modernisation, operation and maintenance of railways and subways as well as bridges and tunnels, stations, terminals, rail service facilities ( 273 ), safety and traffic management systems","where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.","F42.12, F42.13, M71.12, M71.20, F43.21, H52.21"
b1d00cd5-dee5-4817-bb7b-de254a13f561,Object,cadd32a8-8d24-486b-a1d0-e747cfcca5c9,Infrastructure enabling low-carbon road transport and public transport,"64e891f1-1832-4fa8-9b7a-cea7fa6b560e,86952998-9094-40e7-b5d7-c5d429556458",,,,,,,"F42.11, F42.13, F71.1, F71.20",6.15,,,
a4ca8bc3-cafc-4f2c-97db-cdb8ccb7e698,Attribute,b1d00cd5-dee5-4817-bb7b-de254a13f561,6.15 - 1,,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure that is required for zero tailpipe CO 2 operation of zero-emissions road transport, as well as infrastructure dedicated to transshipment, and infrastructure required for operating urban transport.",The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,"F41.1, F41.2, F43"
a6209dd7-96df-47ba-a3a6-2685899499b4,Attribute,b1d00cd5-dee5-4817-bb7b-de254a13f561,6.15 - 2(a),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure that is required for zero tailpipe CO 2 operation of zero-emissions road transport, as well as infrastructure dedicated to transshipment, and infrastructure required for operating urban transport.",screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,"F41.1, F41.2, F43"
a68621ab-a5f8-404f-b519-8394d48c3a7c,Attribute,b1d00cd5-dee5-4817-bb7b-de254a13f561,6.15 - 2(b),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure that is required for zero tailpipe CO 2 operation of zero-emissions road transport, as well as infrastructure dedicated to transshipment, and infrastructure required for operating urban transport.","where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;","F41.1, F41.2, F43"
21247452-1d91-413d-850e-da885f4c4bea,Attribute,b1d00cd5-dee5-4817-bb7b-de254a13f561,6.15 - 2(c),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure that is required for zero tailpipe CO 2 operation of zero-emissions road transport, as well as infrastructure dedicated to transshipment, and infrastructure required for operating urban transport.",an assessment of adaptation solutions that can reduce the identified physical climate risk.,"F41.1, F41.2, F43"
a8ce13a1-cb94-45f2-8180-dfc3192b6971,Attribute,b1d00cd5-dee5-4817-bb7b-de254a13f561,6.15 - 3,,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure that is required for zero tailpipe CO 2 operation of zero-emissions road transport, as well as infrastructure dedicated to transshipment, and infrastructure required for operating urban transport.","The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.","F41.1, F41.2, F43"
aaf0d7f2-288e-4a6c-a8ac-1fc618279356,Attribute,b1d00cd5-dee5-4817-bb7b-de254a13f561,6.15 - 4(a),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure that is required for zero tailpipe CO 2 operation of zero-emissions road transport, as well as infrastructure dedicated to transshipment, and infrastructure required for operating urban transport.","do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;","F41.1, F41.2, F43"
e2e0a12c-b4a0-4ede-8b87-086224c78db3,Attribute,b1d00cd5-dee5-4817-bb7b-de254a13f561,6.15 - 4(b),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure that is required for zero tailpipe CO 2 operation of zero-emissions road transport, as well as infrastructure dedicated to transshipment, and infrastructure required for operating urban transport.",favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,"F41.1, F41.2, F43"
3b383579-84e6-437f-b749-91a1d466ff9f,Attribute,b1d00cd5-dee5-4817-bb7b-de254a13f561,6.15 - 4(c),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure that is required for zero tailpipe CO 2 operation of zero-emissions road transport, as well as infrastructure dedicated to transshipment, and infrastructure required for operating urban transport.","are consistent with local, sectoral, regional or national adaptation plans and strategies;","F41.1, F41.2, F43"
d627f98e-120e-4ba2-b5c7-00d1355dc161,Attribute,b1d00cd5-dee5-4817-bb7b-de254a13f561,6.15 - 4(d),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure that is required for zero tailpipe CO 2 operation of zero-emissions road transport, as well as infrastructure dedicated to transshipment, and infrastructure required for operating urban transport.",are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,"F41.1, F41.2, F43"
5d6b2a9b-e69f-4b16-b671-bf1e70976de7,Attribute,b1d00cd5-dee5-4817-bb7b-de254a13f561,6.15 - 4(e),,,,,,,,,,"Construction, modernisation, maintenance and operation of infrastructure that is required for zero tailpipe CO 2 operation of zero-emissions road transport, as well as infrastructure dedicated to transshipment, and infrastructure required for operating urban transport.","where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.","F41.1, F41.2, F43"
7f192681-88ef-4a76-bfd1-d40f8d2212c7,Object,cadd32a8-8d24-486b-a1d0-e747cfcca5c9,Infrastructure enabling low carbon water transport,fc8940ea-8a71-408e-a5f8-83b135743fef,,,,,,,"F42.91, F71.1, F71.20",6.16,,,
0e88a587-c9e2-4013-b05b-a199785fb15e,Attribute,7f192681-88ef-4a76-bfd1-d40f8d2212c7,6.16 - 1,,,,,,,,,,"Construction, modernisation, operation and maintenance of infrastructure that is required for zero tailpipe CO 2 operation of vessels or the port’s own operations, as well as infrastructure dedicated to transshipment",The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,"F42.91, F71.1, F71.20"
