ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Row,Comments/Description,Column
dba906da-f8d3-4bb4-8292-a48cfc26d5a6,Group,c2300e49-887a-4e85-b2ec-ba5fb9494ca5,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-eligible),,,,,,,,,% (compared to total covered assets in the denominator),f
48a36727-8ccd-47d7-ad6d-42d53231923e,Group,dba906da-f8d3-4bb4-8292-a48cfc26d5a6,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-aligned),,,,,,,,,% (compared to total covered assets in the denominator),g
2acf10da-94d6-47d4-a8a8-51bd342ce7f1,Attribute,48a36727-8ccd-47d7-ad6d-42d53231923e,Of which specialised lending,,,,,,,,,% (compared to total covered assets in the denominator),h
b34e4971-f9ad-4713-8a8f-a2db1d2e5643,Attribute,48a36727-8ccd-47d7-ad6d-42d53231923e,Of which transitional,,,,,,,,,% (compared to total covered assets in the denominator),i
14ba6973-e34f-45d4-b0e3-da8c83b9e5c8,Attribute,48a36727-8ccd-47d7-ad6d-42d53231923e,Of which enabling,,,,,,,,,% (compared to total covered assets in the denominator),j
583427b2-f57c-4a37-a0ad-5172d2409d66,Group,a59d210d-7e59-417a-87e0-ff564d7e5ff2,Total (CCM + CCA),,,,,,,,,,k-o
cc384d63-4a7b-4086-bd16-33c390aa69ed,Group,583427b2-f57c-4a37-a0ad-5172d2409d66,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-eligible),,,,,,,,,% (compared to total covered assets in the denominator),k
72bc1e9b-a1a2-4908-bb55-773e82760752,Group,cc384d63-4a7b-4086-bd16-33c390aa69ed,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-aligned),,,,,,,,,% (compared to total covered assets in the denominator),l
82e48562-081f-4952-a84a-0b266fef4fb4,Attribute,72bc1e9b-a1a2-4908-bb55-773e82760752,Of which specialised lending,,,,,,,,,% (compared to total covered assets in the denominator),m
805a69b7-ea40-415a-9c9e-20e2ed216969,Attribute,72bc1e9b-a1a2-4908-bb55-773e82760752,Of which transitional,,,,,,,,,% (compared to total covered assets in the denominator),n
440af34f-04d1-43ba-ae2f-30cf3eb97ecd,Attribute,72bc1e9b-a1a2-4908-bb55-773e82760752,Of which enabling,,,,,,,,,% (compared to total covered assets in the denominator),o
a1b13461-ad81-45ae-9746-c8e5e18cfa99,Attribute,a59d210d-7e59-417a-87e0-ff564d7e5ff2,Proportion of total assets covered,,,,,,,,,% (compared to total covered assets in the denominator),p
2536539b-0f7e-4a41-9267-47d6edac5f17,Group,a59d210d-7e59-417a-87e0-ff564d7e5ff2,GAR - Covered assets in both numerator and denominator,,,,,,,,1,% (compared to total covered assets in the denominator),
25d61a19-9564-4922-8fe5-c7a41d6f5418,Group,2536539b-0f7e-4a41-9267-47d6edac5f17,"Loans and advances, debt securities and equity instruments not HfT eligible for GAR calculation",,,,,,,,2,% (compared to total covered assets in the denominator),
f8137237-a2cb-4191-acac-f6e6f14441b9,Group,25d61a19-9564-4922-8fe5-c7a41d6f5418,Financial corporations,,,,,,,,3,% (compared to total covered assets in the denominator),
a1e248d9-58a8-47e4-8ba7-cfad0168b3af,Group,f8137237-a2cb-4191-acac-f6e6f14441b9,Credit institutions,,,,,,,,4,% (compared to total covered assets in the denominator),
d333d5e6-a527-4239-86b0-8538da56b839,Attribute,a1e248d9-58a8-47e4-8ba7-cfad0168b3af,Loans and advances,,,,,,,,5,% (compared to total covered assets in the denominator),
061a5464-d342-48ca-8e2d-3301aa84233d,Attribute,a1e248d9-58a8-47e4-8ba7-cfad0168b3af,"Debt securities, including UoP",,,,,,,,6,% (compared to total covered assets in the denominator),
72a44b80-fbd3-473d-a14d-2953ce9b40f4,Attribute,a1e248d9-58a8-47e4-8ba7-cfad0168b3af,Equity instruments,,,,,,,,7,% (compared to total covered assets in the denominator),
e0626685-2b77-45fa-87c5-8db39cd5294d,Group,f8137237-a2cb-4191-acac-f6e6f14441b9,Other financial corporations,,,,,,,,8,% (compared to total covered assets in the denominator),
fbd54679-c198-4614-a794-51cef3350e68,Group,e0626685-2b77-45fa-87c5-8db39cd5294d,of which investment firms,,,,,,,,9,% (compared to total covered assets in the denominator),
fd5de0e7-5be3-426e-905b-27bf16df2e25,Attribute,fbd54679-c198-4614-a794-51cef3350e68,Loans and advances,,,,,,,,10,% (compared to total covered assets in the denominator),
7865cbeb-07bf-4c80-8ee9-4225c6e21db4,Attribute,fbd54679-c198-4614-a794-51cef3350e68,"Debt securities, including UoP",,,,,,,,11,% (compared to total covered assets in the denominator),
aacba680-21ec-4f1f-a177-372d7fd79519,Attribute,fbd54679-c198-4614-a794-51cef3350e68,Equity instruments,,,,,,,,12,% (compared to total covered assets in the denominator),
05a44b8c-14ac-426a-a73e-365b2103b510,Group,e0626685-2b77-45fa-87c5-8db39cd5294d,of which  management companies,,,,,,,,13,% (compared to total covered assets in the denominator),
587f33a4-60a3-44c9-b6b3-11ec736e73b8,Attribute,05a44b8c-14ac-426a-a73e-365b2103b510,Loans and advances,,,,,,,,14,% (compared to total covered assets in the denominator),
900cccee-99a7-4e83-ba11-d99673fef5e9,Attribute,05a44b8c-14ac-426a-a73e-365b2103b510,"Debt securities, including UoP",,,,,,,,15,% (compared to total covered assets in the denominator),
38aeb3b7-7dd7-4cf4-b346-533f5bcc6762,Attribute,05a44b8c-14ac-426a-a73e-365b2103b510,Equity instruments,,,,,,,,16,% (compared to total covered assets in the denominator),
cc297bf8-6a8f-497a-b00c-cdb5e30abaa1,Group,e0626685-2b77-45fa-87c5-8db39cd5294d,of which insurance undertakings,,,,,,,,17,% (compared to total covered assets in the denominator),
13c02200-c3be-4f6c-b5d7-01f142de6578,Attribute,cc297bf8-6a8f-497a-b00c-cdb5e30abaa1,Loans and advances,,,,,,,,18,% (compared to total covered assets in the denominator),
11858af4-f029-46d5-a97f-9b42da9fe645,Attribute,cc297bf8-6a8f-497a-b00c-cdb5e30abaa1,"Debt securities, including UoP",,,,,,,,19,% (compared to total covered assets in the denominator),
219a7177-ce42-4945-bf39-cd1532f20555,Attribute,cc297bf8-6a8f-497a-b00c-cdb5e30abaa1,Equity instruments,,,,,,,,20,% (compared to total covered assets in the denominator),
1fb00315-549f-44d1-9ebb-f6cd661acfa5,Group,f8137237-a2cb-4191-acac-f6e6f14441b9,Non-financial corporations,,,,,,,,21,% (compared to total covered assets in the denominator),
82ffe299-240f-4c82-982d-74eb89b74f03,Group,1fb00315-549f-44d1-9ebb-f6cd661acfa5,NFCs subject to NFRD disclosure obligations,,,,,,,,22,% (compared to total covered assets in the denominator),
b99f66ea-d322-4c0d-bd50-9291f964c0ef,Attribute,82ffe299-240f-4c82-982d-74eb89b74f03,Loans and advances,,,,,,,,23,% (compared to total covered assets in the denominator),
fd3d3019-1527-4e5c-8022-915ebf4a8c34,Attribute,82ffe299-240f-4c82-982d-74eb89b74f03,"Debt securities, including UoP",,,,,,,,24,% (compared to total covered assets in the denominator),
d602fcf4-f6fe-450b-947b-280f2189b9b6,Attribute,82ffe299-240f-4c82-982d-74eb89b74f03,Equity instruments,,,,,,,,25,% (compared to total covered assets in the denominator),
4af03822-a9ec-4d19-948f-854698a00303,Group,1fb00315-549f-44d1-9ebb-f6cd661acfa5,Households,,,,,,,,26,% (compared to total covered assets in the denominator),
bc65f6d7-00a1-4550-b0f1-71d1e8948b70,Attribute,4af03822-a9ec-4d19-948f-854698a00303,of which loans collateralised by residential immovable property,,,,,,,,27,% (compared to total covered assets in the denominator),
cb791fc9-ba8f-4894-b15d-7509b3aae7ee,Attribute,4af03822-a9ec-4d19-948f-854698a00303,of which building renovation loans,,,,,,,,28,% (compared to total covered assets in the denominator),
085790e5-a6f8-498f-bfa0-e28a70000c46,Attribute,4af03822-a9ec-4d19-948f-854698a00303,of which motor vehicle loans,,,,,,,,29,% (compared to total covered assets in the denominator),
e77864a3-4744-4e73-b673-db17af254def,Group,1fb00315-549f-44d1-9ebb-f6cd661acfa5,Local governments financing,,,,,,,,30,% (compared to total covered assets in the denominator),
9c4e4373-3d2b-4801-8f80-b64b508db2b6,Attribute,e77864a3-4744-4e73-b673-db17af254def,Collateral obtained by taking possession: residential and commercial immovable properties,,,,,,,,31,% (compared to total covered assets in the denominator),
ad2ee7ba-b594-4f89-b8d3-e3fd81a1c5da,Attribute,e77864a3-4744-4e73-b673-db17af254def,Other local government financing,,,,,,,,32,% (compared to total covered assets in the denominator),
7f8b8579-31c3-4436-8748-adb02bd30aa5,Attribute,a59d210d-7e59-417a-87e0-ff564d7e5ff2,Total GAR assets,,,,,,,,49,% (compared to total covered assets in the denominator),
987e0e3c-5071-4e7e-8860-f5396d86f839,Object,f95e83e0-6969-44f0-8478-5fd0242a0e45,GAR KPI flow,,,,,,,,,"1. Institution shall disclose in this template the GAR KPIs on flow of loans calculated (new loans on a net basis) based on the data disclosed in template 1, on covered assets, and by applying the formulas proposed in this template.",
2b6fff01-ed18-400b-8ba5-a8d880079e1e,Group,987e0e3c-5071-4e7e-8860-f5396d86f839,Climate Change Mitigation (CCM),,,,,,,,,,a-e
42de178e-2105-4bc7-9db7-06a087e731b0,Group,2b6fff01-ed18-400b-8ba5-a8d880079e1e,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-eligible),,,,,,,,,% (compared to flow of total eligible assets),a
95ad897f-b2b2-4ded-bacd-66c9995b0c1f,Group,42de178e-2105-4bc7-9db7-06a087e731b0,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-aligned),,,,,,,,,% (compared to flow of total eligible assets),b
4e9fa1cb-3610-4d21-93b8-9d2fad00cafa,Attribute,95ad897f-b2b2-4ded-bacd-66c9995b0c1f,Of which specialised lending,,,,,,,,,% (compared to flow of total eligible assets),c
01e189d6-a5f0-40b2-aa2a-2d4ecb4378e7,Attribute,95ad897f-b2b2-4ded-bacd-66c9995b0c1f,Of which transitional,,,,,,,,,% (compared to flow of total eligible assets),d
221c7417-cf67-4178-83b9-7d52d233aa5a,Attribute,95ad897f-b2b2-4ded-bacd-66c9995b0c1f,Of which enabling,,,,,,,,,% (compared to flow of total eligible assets),e
e9a44108-3c06-45e5-8c0a-866f99444e49,Group,987e0e3c-5071-4e7e-8860-f5396d86f839,Climate Change Adaptation (CCA),,,,,,,,,,f-j
d3e6c446-94e8-4a70-ae69-e0b4d1292c6e,Group,e9a44108-3c06-45e5-8c0a-866f99444e49,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-eligible),,,,,,,,,% (compared to flow of total eligible assets),f
43ce6ac7-c61a-4634-b326-b833168c6700,Group,d3e6c446-94e8-4a70-ae69-e0b4d1292c6e,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-aligned),,,,,,,,,% (compared to flow of total eligible assets),g
e57a37ee-8430-4f02-9e10-a466f0e57af1,Attribute,43ce6ac7-c61a-4634-b326-b833168c6700,Of which specialised lending,,,,,,,,,% (compared to flow of total eligible assets),h
9154334f-c1da-400a-99cf-ef39b3d3de4a,Attribute,43ce6ac7-c61a-4634-b326-b833168c6700,Of which transitional,,,,,,,,,% (compared to flow of total eligible assets),i
f7f5b0d1-1c99-48e4-9893-20728ab744f7,Attribute,43ce6ac7-c61a-4634-b326-b833168c6700,Of which enabling,,,,,,,,,% (compared to flow of total eligible assets),j
af07a3ac-7589-4675-b1a9-0485dcffad25,Group,987e0e3c-5071-4e7e-8860-f5396d86f839,Total (CCM + CCA),,,,,,,,,,k-o
13a3437e-eb0e-4ff4-be41-606b80407c90,Group,af07a3ac-7589-4675-b1a9-0485dcffad25,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-eligible),,,,,,,,,% (compared to flow of total eligible assets),k
4967deb5-d224-410f-a4a5-5187c280c35f,Group,13a3437e-eb0e-4ff4-be41-606b80407c90,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-aligned),,,,,,,,,% (compared to flow of total eligible assets),l
32271ce2-cefc-4c80-b86e-7a24206242b6,Attribute,4967deb5-d224-410f-a4a5-5187c280c35f,Of which specialised lending,,,,,,,,,% (compared to flow of total eligible assets),m
88727070-5c39-4f18-83bb-f322442d3578,Attribute,4967deb5-d224-410f-a4a5-5187c280c35f,Of which transitional,,,,,,,,,% (compared to flow of total eligible assets),n
0908a8c1-e887-449b-bc8b-e4a22cdb0dde,Attribute,4967deb5-d224-410f-a4a5-5187c280c35f,Of which enabling,,,,,,,,,% (compared to flow of total eligible assets),o
d1afcc86-289b-4083-919f-23eaf5c7a84c,Attribute,987e0e3c-5071-4e7e-8860-f5396d86f839,Proportion of total new assets covered,,,,,,,,,% (compared to flow of total eligible assets),p
ab57d549-86cd-4381-9aa5-ee6b2aeb8b17,Group,987e0e3c-5071-4e7e-8860-f5396d86f839,GAR - Covered assets in both numerator and denominator,,,,,,,,1,% (compared to flow of total eligible assets),
0d54af6d-2239-4340-8fae-8eee136678ba,Group,ab57d549-86cd-4381-9aa5-ee6b2aeb8b17,"Loans and advances, debt securities and equity instruments not HfT eligible for GAR calculation",,,,,,,,2,% (compared to flow of total eligible assets),
c0becc82-1ab2-40bd-8587-184836f56004,Group,0d54af6d-2239-4340-8fae-8eee136678ba,Financial corporations,,,,,,,,3,% (compared to flow of total eligible assets),
ba749ec6-c8bb-4da5-89e3-71188169470c,Group,c0becc82-1ab2-40bd-8587-184836f56004,Credit institutions,,,,,,,,4,% (compared to flow of total eligible assets),
088e4492-e5b3-4b14-8560-bf75d56afb89,Attribute,ba749ec6-c8bb-4da5-89e3-71188169470c,Loans and advances,,,,,,,,5,% (compared to flow of total eligible assets),
ae8f6f7e-505d-4be1-9ebb-f76568e48095,Attribute,ba749ec6-c8bb-4da5-89e3-71188169470c,"Debt securities, including UoP",,,,,,,,6,% (compared to flow of total eligible assets),
19bb9f44-3c43-41d9-97ab-08ed60aef8a4,Attribute,ba749ec6-c8bb-4da5-89e3-71188169470c,Equity instruments,,,,,,,,7,% (compared to flow of total eligible assets),
309cdf1b-9a3f-47bf-a832-50c8fe2c5a95,Group,c0becc82-1ab2-40bd-8587-184836f56004,Other financial corporations,,,,,,,,8,% (compared to flow of total eligible assets),
b87ec736-be38-436a-a367-02d41d62002a,Group,309cdf1b-9a3f-47bf-a832-50c8fe2c5a95,of which investment firms,,,,,,,,9,% (compared to flow of total eligible assets),
7b77268a-83f7-4223-8f44-61c8c9fa7cbe,Attribute,b87ec736-be38-436a-a367-02d41d62002a,Loans and advances,,,,,,,,10,% (compared to flow of total eligible assets),
0949746f-b574-4f9e-bead-1c23137eeac4,Attribute,b87ec736-be38-436a-a367-02d41d62002a,"Debt securities, including UoP",,,,,,,,11,% (compared to flow of total eligible assets),
5084fa62-73b1-4450-9f67-679fbf0fb2e9,Attribute,b87ec736-be38-436a-a367-02d41d62002a,Equity instruments,,,,,,,,12,% (compared to flow of total eligible assets),
fde80a1d-e068-4c5f-a897-eed5eb652764,Group,309cdf1b-9a3f-47bf-a832-50c8fe2c5a95,of which  management companies,,,,,,,,13,% (compared to flow of total eligible assets),
1de39a25-3058-4fd1-b030-5c6b0efc3ca7,Attribute,fde80a1d-e068-4c5f-a897-eed5eb652764,Loans and advances,,,,,,,,14,% (compared to flow of total eligible assets),
41030852-363a-445c-b90c-99353ea3b8f4,Attribute,fde80a1d-e068-4c5f-a897-eed5eb652764,"Debt securities, including UoP",,,,,,,,15,% (compared to flow of total eligible assets),
bade6b8c-8f65-48e4-b76b-e8ddb9155511,Attribute,fde80a1d-e068-4c5f-a897-eed5eb652764,Equity instruments,,,,,,,,16,% (compared to flow of total eligible assets),
96a46e6e-e6bf-4b7e-b7aa-3035bcacaa31,Group,309cdf1b-9a3f-47bf-a832-50c8fe2c5a95,of which insurance undertakings,,,,,,,,17,% (compared to flow of total eligible assets),
3eb81f71-2f05-473d-9e28-47b5003bebcd,Attribute,96a46e6e-e6bf-4b7e-b7aa-3035bcacaa31,Loans and advances,,,,,,,,18,% (compared to flow of total eligible assets),
a285adc9-1bdd-45e9-b368-1d70a0e0974e,Attribute,96a46e6e-e6bf-4b7e-b7aa-3035bcacaa31,"Debt securities, including UoP",,,,,,,,19,% (compared to flow of total eligible assets),
1fa63e6f-8d2f-4fe0-baec-dc08366a57d7,Attribute,96a46e6e-e6bf-4b7e-b7aa-3035bcacaa31,Equity instruments,,,,,,,,20,% (compared to flow of total eligible assets),
cc2cd54d-e129-4d84-8c96-aeda11fc4a00,Group,c0becc82-1ab2-40bd-8587-184836f56004,Non-financial corporations,,,,,,,,21,% (compared to flow of total eligible assets),
2adc9b10-de0c-4a3c-8da9-c48452877c46,Group,cc2cd54d-e129-4d84-8c96-aeda11fc4a00,NFCs subject to NFRD disclosure obligations,,,,,,,,22,% (compared to flow of total eligible assets),
db062ca4-b8da-4345-8b8d-32420f6e7ed1,Attribute,2adc9b10-de0c-4a3c-8da9-c48452877c46,Loans and advances,,,,,,,,23,% (compared to flow of total eligible assets),
9d728f66-54a9-4434-b3de-f0488b39335d,Attribute,2adc9b10-de0c-4a3c-8da9-c48452877c46,"Debt securities, including UoP",,,,,,,,24,% (compared to flow of total eligible assets),
805fb804-d2a6-4174-b108-487fc6536c93,Attribute,2adc9b10-de0c-4a3c-8da9-c48452877c46,Equity instruments,,,,,,,,25,% (compared to flow of total eligible assets),
94d365d6-1804-4cdd-b096-12a5e9da0583,Group,cc2cd54d-e129-4d84-8c96-aeda11fc4a00,Households,,,,,,,,26,% (compared to flow of total eligible assets),
6f85b8b5-f546-4a1c-a226-5082bc0826be,Attribute,94d365d6-1804-4cdd-b096-12a5e9da0583,of which loans collateralised by residential immovable property,,,,,,,,27,% (compared to flow of total eligible assets),
00211922-4a47-448e-86b9-02fc24b539d9,Attribute,94d365d6-1804-4cdd-b096-12a5e9da0583,of which building renovation loans,,,,,,,,28,% (compared to flow of total eligible assets),
0039339e-bbbc-452e-8a5e-5a51ea575050,Attribute,94d365d6-1804-4cdd-b096-12a5e9da0583,of which motor vehicle loans,,,,,,,,29,% (compared to flow of total eligible assets),
1e3c9a10-da9e-4485-8e0b-f04c363f57cb,Group,cc2cd54d-e129-4d84-8c96-aeda11fc4a00,Local governments financing,,,,,,,,30,% (compared to flow of total eligible assets),
f62a9328-4dd6-4748-a41f-db1d707dcee7,Attribute,1e3c9a10-da9e-4485-8e0b-f04c363f57cb,Collateral obtained by taking possession: residential and commercial immovable properties,,,,,,,,31,% (compared to flow of total eligible assets),
33b59c68-d692-44c4-aa99-ed222ab130a8,Attribute,1e3c9a10-da9e-4485-8e0b-f04c363f57cb,Other local government financing,,,,,,,,32,% (compared to flow of total eligible assets),
a60f9646-28ee-41c7-84c4-6cd64f43fc38,Attribute,987e0e3c-5071-4e7e-8860-f5396d86f839,Total GAR assets,,,,,,,,49,% (compared to flow of total eligible assets),
15c5e430-d61d-480e-985e-493b6c39e26f,Object,f95e83e0-6969-44f0-8478-5fd0242a0e45,KPI off-balance sheet exposures,,,,,,,,,"1. Institution shall disclose in this template the KPIs for off-balance sheet exposures (financial guarantees and AuM) based on the data disclosed in template 1, on covered assets, and by applying the formulas proposed in this template.",
275e65d2-e0d1-43fe-879b-62403da65146,Group,15c5e430-d61d-480e-985e-493b6c39e26f,Climate Change Mitigation (CCM),,,,,,,,,,a-e
fac734fa-d59d-4cc3-bb6c-77bffb76bb40,Group,275e65d2-e0d1-43fe-879b-62403da65146,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-eligible),,,,,,,,,% (compared to total eligible off-balance sheet assets),a
17105404-e501-447c-865c-4c8ecf381cb0,Group,fac734fa-d59d-4cc3-bb6c-77bffb76bb40,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-aligned),,,,,,,,,% (compared to total eligible off-balance sheet assets),b
c9c881a1-c5f9-49ab-acfb-40af58c56f59,Attribute,17105404-e501-447c-865c-4c8ecf381cb0,Of which specialised lending,,,,,,,,,% (compared to total eligible off-balance sheet assets),c
acf14571-85fb-42a0-850d-084d039f7571,Attribute,17105404-e501-447c-865c-4c8ecf381cb0,Of which transitional,,,,,,,,,% (compared to total eligible off-balance sheet assets),d
1f5f2896-eec0-42fd-86d5-d881b9a56ecb,Attribute,17105404-e501-447c-865c-4c8ecf381cb0,Of which enabling,,,,,,,,,% (compared to total eligible off-balance sheet assets),e
6b55f769-080a-4b85-8c32-c07c7129d355,Group,15c5e430-d61d-480e-985e-493b6c39e26f,Climate Change Adaptation (CCA),,,,,,,,,,f-j
91914686-152c-41e3-9fd6-97d147bc182b,Group,6b55f769-080a-4b85-8c32-c07c7129d355,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-eligible),,,,,,,,,% (compared to total eligible off-balance sheet assets),f
dce20d57-8ffe-4923-adde-5760234ad67e,Group,91914686-152c-41e3-9fd6-97d147bc182b,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-aligned),,,,,,,,,% (compared to total eligible off-balance sheet assets),g
e3117d41-771c-4fe3-83ee-71cbe1c0e93d,Attribute,dce20d57-8ffe-4923-adde-5760234ad67e,Of which specialised lending,,,,,,,,,% (compared to total eligible off-balance sheet assets),h
58320558-cbf1-446a-bc79-79e0a9d05e3e,Attribute,dce20d57-8ffe-4923-adde-5760234ad67e,Of which transitional,,,,,,,,,% (compared to total eligible off-balance sheet assets),i
b437f4c1-f1bc-4cdf-a2e2-8384af1d5284,Attribute,dce20d57-8ffe-4923-adde-5760234ad67e,Of which enabling,,,,,,,,,% (compared to total eligible off-balance sheet assets),j
a1875a35-4fb0-4df4-b5dc-2cf9b0df10d6,Group,15c5e430-d61d-480e-985e-493b6c39e26f,Total (CCM + CCA),,,,,,,,,,k-o
9be20dad-3d89-456b-8c31-137fe91d065f,Group,a1875a35-4fb0-4df4-b5dc-2cf9b0df10d6,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-eligible),,,,,,,,,% (compared to total eligible off-balance sheet assets),k
c00d2b50-0fcd-4e9a-b7f8-dd5b01482bc8,Group,9be20dad-3d89-456b-8c31-137fe91d065f,Proportion of total covered assets funding taxonomy relevant sectors (Taxonomy-aligned),,,,,,,,,% (compared to total eligible off-balance sheet assets),l
cfa9b0d8-8284-400f-be12-8545eb2658f5,Attribute,c00d2b50-0fcd-4e9a-b7f8-dd5b01482bc8,Of which specialised lending,,,,,,,,,% (compared to total eligible off-balance sheet assets),m
480d3380-9735-4cd1-b353-78c748f51f11,Attribute,c00d2b50-0fcd-4e9a-b7f8-dd5b01482bc8,Of which transitional,,,,,,,,,% (compared to total eligible off-balance sheet assets),n
3e09498a-8278-4d86-9345-7995837d5768,Attribute,c00d2b50-0fcd-4e9a-b7f8-dd5b01482bc8,Of which enabling,,,,,,,,,% (compared to total eligible off-balance sheet assets),o
d790fe39-4fa2-499f-8c98-a869c9098768,Group,15c5e430-d61d-480e-985e-493b6c39e26f,Financial guarantees (FinGuar KPI),,,,,,,,1,% (compared to total eligible off-balance sheet assets),
33a486f9-ce2d-4bbc-b56e-5dd1422b825b,Attribute,d790fe39-4fa2-499f-8c98-a869c9098768,Assets under management (AuM KPI),,,,,,,,2,% (compared to total eligible off-balance sheet assets),
c759d395-d34f-4d35-9a86-ca4672191300,Object,f95e83e0-6969-44f0-8478-5fd0242a0e45,KPI on fees and commissions income from services other than lending and asset management,,,,,,,,,1. Institutions shall disclose in this template information on the percentage (%) of fees and commission income towards taxonomy relevant sectors and environmentally sustainable (with breakdown for transitional/adaptation and enabling activities) compared to total fees and commission income from NFRD corporates for services other than lending and asset management.,
f61ddba3-9491-46d0-8fce-1388cae56cc6,Group,c759d395-d34f-4d35-9a86-ca4672191300,Total,,,,,,,,,Million EUR,a
b699c374-4d50-41a5-b1be-763aba3b92fe,Group,f61ddba3-9491-46d0-8fce-1388cae56cc6,Climate Change Mitigation (CCM),,,,,,,,,,b-f
f4d07dbb-6106-4969-8756-61e4750954eb,Group,b699c374-4d50-41a5-b1be-763aba3b92fe,Of which towards taxonomy relevant sectors (%) (Taxonomy-eligible),,,,,,,,,%,b
7c339096-a090-435f-8fe5-dd69c8feb10a,Group,f4d07dbb-6106-4969-8756-61e4750954eb,Of which environmentally sustainable,,,,,,,,,%,c
1b16a027-6dc9-45f1-baa0-f0df8aa5abed,Attribute,7c339096-a090-435f-8fe5-dd69c8feb10a,Of which transitional,,,,,,,,,%,e
1b0b8fcf-b623-4768-8d78-d8a0159277a5,Attribute,7c339096-a090-435f-8fe5-dd69c8feb10a,Of which enabling,,,,,,,,,%,f
96d630f2-fe4e-4ae1-9711-25d8b9ee9036,Group,f61ddba3-9491-46d0-8fce-1388cae56cc6,Climate Change Adaptation (CCA),,,,,,,,,,g-k
caaf71ba-47ea-4bbc-86ad-baa2005c5ba2,Group,96d630f2-fe4e-4ae1-9711-25d8b9ee9036,Of which towards taxonomy relevant sectors (%) (Taxonomy-eligible),,,,,,,,,%,g
dfb84e1d-cf31-4799-913a-6c693acf03b7,Group,caaf71ba-47ea-4bbc-86ad-baa2005c5ba2,Of which environmentally sustainable,,,,,,,,,%,h
f804cbec-0905-4ed9-ab79-2e5ccb9943b9,Attribute,dfb84e1d-cf31-4799-913a-6c693acf03b7,Of which adaptation,,,,,,,,,%,j
50f2c712-8ded-438f-869f-ee504d9b9066,Attribute,dfb84e1d-cf31-4799-913a-6c693acf03b7,Of which enabling,,,,,,,,,%,k
79eae5fe-3bce-4162-ab28-4f54b1919748,Group,f61ddba3-9491-46d0-8fce-1388cae56cc6,Total (CCM + CCA),,,,,,,,,,l-o
754f87fb-9fb6-4009-8d7e-91f10b2a5098,Group,79eae5fe-3bce-4162-ab28-4f54b1919748,Of which towards taxonomy relevant sectors (%) (Taxonomy-eligible),,,,,,,,,%,l
01fde5b0-63dc-4b14-8772-e513ad94e3b4,Group,754f87fb-9fb6-4009-8d7e-91f10b2a5098,Of which environmentally sustainable,,,,,,,,,%,m
7c3deba5-23c6-4294-b20b-a86b8ae85a03,Attribute,01fde5b0-63dc-4b14-8772-e513ad94e3b4,Of which adaptation,,,,,,,,,%,n
c4d9a41a-044b-4a42-adee-d41769999055,Attribute,01fde5b0-63dc-4b14-8772-e513ad94e3b4,Of which enabling,,,,,,,,,%,o
a2c4a67a-883e-42ca-82a1-febec8c63737,Group,c759d395-d34f-4d35-9a86-ca4672191300,Fees and Commission income from NFRD corporates - Services other than lending,,,,,,,,1,,
61c5fc0c-4062-40f8-a7a8-ae68c5fd1f18,Group,a2c4a67a-883e-42ca-82a1-febec8c63737,Services towards financial corporations,,,,,,,,2,,
a16533de-7813-45de-85ba-b92a7e9d5dcd,Attribute,61c5fc0c-4062-40f8-a7a8-ae68c5fd1f18,Credit institutions,,,,,,,,3,,
1c6e5363-0253-4adf-aedd-b2f2d661d369,Group,61c5fc0c-4062-40f8-a7a8-ae68c5fd1f18,Other financial corporations,,,,,,,,4,,
1d91472e-c539-4b04-9030-473dd22ea97d,Attribute,1c6e5363-0253-4adf-aedd-b2f2d661d369,of which investment firms,,,,,,,,5,,
dcd5f1bd-ac50-488f-bd39-91eae43b1aa7,Attribute,1c6e5363-0253-4adf-aedd-b2f2d661d369,of which management companies,,,,,,,,6,,
15a599bb-6408-41c4-a1a7-af70806887a9,Attribute,1c6e5363-0253-4adf-aedd-b2f2d661d369,of which insurance undertakings,,,,,,,,7,,
6d252c27-24e0-41b9-8003-c4a9a8a75052,Attribute,a2c4a67a-883e-42ca-82a1-febec8c63737,Non-financial corporations,,,,,,,,8,,
663ebe97-ec00-4ba9-9557-c656f7d0d645,Attribute,a2c4a67a-883e-42ca-82a1-febec8c63737,"Counterparties not subject to NFRD disclosure obligations, including third-country counterparties",,,,,,,,9,,
fd8b1095-1696-4aec-8f1e-7d9ff8948313,Object,f95e83e0-6969-44f0-8478-5fd0242a0e45,KPI Trading book portfolio,,,,,,,,,,
